id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
1	door000.jpg	door001.jpg	1061	315398.18	314336.79	f	1	0
17	door002.jpg	door000.jpg	610	317080.04	316469.91	j	1	0
18	door003.jpg	door000.jpg	813	318932.88	318119.77	j	1	0
13	door003.jpg	door004.jpg	5374	325361.30	319986.31	j	1	0
5	door000.jpg	door005.jpg	2997	329399.73	326402.38	f	1	0
22	door003.jpg	door001.jpg	8498	338933.60	330435.40	j	1	0
4	door000.jpg	door004.jpg	1702	341670.79	339967.89	f	1	0
6	door001.jpg	door002.jpg	3013	345714.87	342700.98	j	1	0
16	door001.jpg	door000.jpg	1519	348270.54	346750.62	j	1	0
7	door001.jpg	door003.jpg	6796	356096.91	349300.40	f	1	0
15	door004.jpg	door005.jpg	5887	363003.56	357116.40	j	1	0
29	door005.jpg	door003.jpg	13470	377503.36	364032.45	f	1	0
2	door000.jpg	door002.jpg	1185	379716.21	378531.19	f	1	0
10	door002.jpg	door003.jpg	1425	382173.62	380747.67	f	1	0
8	door001.jpg	door004.jpg	5631	388829.35	383197.46	j	1	0
30	door005.jpg	door004.jpg	1917	391780.95	389863.55	f	1	0
21	door002.jpg	door001.jpg	2737	395550.35	392813.29	f	1	0
26	door004.jpg	door002.jpg	1208	397788.25	396579.62	j	1	0
3	door000.jpg	door003.jpg	946	399758.77	398812.76	f	1	0
14	door003.jpg	door005.jpg	3463	404242.25	400779.24	j	1	0
19	door004.jpg	door000.jpg	1058	406321.00	405262.20	j	1	0
9	door001.jpg	door005.jpg	2873	410218.47	407345.35	j	1	0
11	door002.jpg	door004.jpg	728	411973.29	411245.01	f	1	0
20	door005.jpg	door000.jpg	749	413744.82	412994.84	j	1	0
27	door005.jpg	door002.jpg	1867	416645.94	414778.02	j	1	0
12	door002.jpg	door005.jpg	980	418658.02	417677.78	f	1	0
23	door004.jpg	door001.jpg	2382	422060.24	419677.61	f	1	0
24	door005.jpg	door001.jpg	1914	425008.54	423093.96	f	1	0
25	door003.jpg	door002.jpg	1622	427665.97	426043.70	j	1	0
28	door004.jpg	door003.jpg	4143	432837.41	428693.48	f	1	0
39	door007.jpg	door011.jpg	5992	615020.62	609027.73	f	2	1
36	door007.jpg	door008.jpg	1497	617591.55	616093.78	j	2	1
43	door009.jpg	door010.jpg	1629	620340.05	618710.22	j	2	1
33	door006.jpg	door009.jpg	1106	622516.73	621409.98	f	2	1
57	door011.jpg	door008.jpg	2448	625991.53	623543.15	j	2	1
48	door009.jpg	door006.jpg	1371	628397.29	627026.16	j	2	1
46	door007.jpg	door006.jpg	1253	630679.22	629425.97	j	2	1
38	door007.jpg	door010.jpg	1953	633662.16	631709.10	j	2	1
34	door006.jpg	door010.jpg	873	635565.83	634692.18	f	2	1
55	door009.jpg	door008.jpg	3027	639619.76	636592.01	j	2	1
35	door006.jpg	door011.jpg	725	641367.39	640641.65	f	2	1
51	door008.jpg	door007.jpg	938	643329.54	642391.50	f	2	1
32	door006.jpg	door008.jpg	1068	645426.93	644357.99	f	2	1
58	door010.jpg	door009.jpg	1217	647675.05	646457.82	f	2	1
41	door008.jpg	door010.jpg	7871	656579.07	648707.61	f	2	1
44	door009.jpg	door011.jpg	2717	660324.64	657606.83	j	2	1
50	door011.jpg	door006.jpg	987	662343.58	661356.51	j	2	1
60	door011.jpg	door010.jpg	1658	665031.63	663373.00	j	2	1
42	door008.jpg	door011.jpg	707	666763.48	666056.09	f	2	1
52	door009.jpg	door007.jpg	3721	671510.37	667789.27	j	2	1
31	door006.jpg	door007.jpg	746	673285.68	672538.86	f	2	1
40	door008.jpg	door009.jpg	991	675297.23	674305.38	f	2	1
47	door008.jpg	door006.jpg	901	677223.84	676321.88	j	2	1
53	door010.jpg	door007.jpg	921	679176.37	678255.03	f	2	1
59	door011.jpg	door009.jpg	2266	682471.83	680204.87	f	2	1
54	door011.jpg	door007.jpg	1022	684527.16	683504.57	f	2	1
56	door010.jpg	door008.jpg	1960	687514.58	685554.39	f	2	1
45	door010.jpg	door011.jpg	806	689343.72	688537.47	f	2	1
49	door010.jpg	door006.jpg	820	691190.68	690370.65	j	2	1
37	door007.jpg	door009.jpg	4443	696663.57	692220.48	f	2	1
80	door017.jpg	door012.jpg	6801	858857.54	852056.53	j	3	2
71	door014.jpg	door016.jpg	1527	861466.82	859939.19	f	3	2
63	door012.jpg	door015.jpg	645	863151.23	862505.62	f	3	2
70	door014.jpg	door015.jpg	660	864832.42	864172.14	f	3	2
67	door013.jpg	door015.jpg	4250	870122.85	865871.97	f	3	2
79	door016.jpg	door012.jpg	1056	872211.66	871154.86	j	3	2
85	door015.jpg	door014.jpg	1032	874270.50	873238.00	j	3	2
87	door017.jpg	door014.jpg	962	876266.51	875304.50	j	3	2
89	door017.jpg	door015.jpg	2173	879460.78	877287.66	f	3	2
68	door013.jpg	door016.jpg	3277	883765.34	880487.39	j	3	2
66	door013.jpg	door014.jpg	599	885386.13	884787.00	j	3	2
83	door016.jpg	door013.jpg	5881	892301.60	886420.20	f	3	2
88	door016.jpg	door015.jpg	1899	895236.17	893336.27	f	3	2
75	door016.jpg	door017.jpg	1988	898258.06	896269.34	j	3	2
72	door014.jpg	door017.jpg	621	899907.53	899285.75	f	3	2
74	door015.jpg	door017.jpg	4653	905589.50	900935.61	j	3	2
62	door012.jpg	door014.jpg	993	907611.54	906618.44	f	3	2
64	door012.jpg	door016.jpg	472	909107.41	908634.92	f	3	2
76	door013.jpg	door012.jpg	545	910680.32	910134.80	j	3	2
