id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
22	door003.jpg	door001.jpg	3520	392034.49	388514.33	f	1	0
13	door003.jpg	door004.jpg	3251	396331.87	393080.57	f	1	0
15	door004.jpg	door005.jpg	2444	399824.35	397380.16	f	1	0
27	door005.jpg	door002.jpg	2522	403386.08	400863.19	j	1	0
17	door002.jpg	door000.jpg	1526	405956.47	404429.52	f	1	0
9	door001.jpg	door005.jpg	2168	409147.93	406979.31	j	1	0
7	door001.jpg	door003.jpg	754	410933.84	410179.00	j	1	0
5	door000.jpg	door005.jpg	1258	413220.37	411962.18	j	1	0
1	door000.jpg	door001.jpg	2146	416392.08	414245.30	f	1	0
30	door005.jpg	door004.jpg	3107	420519.58	417411.66	j	1	0
14	door003.jpg	door005.jpg	1855	423400.53	421544.62	f	1	0
20	door005.jpg	door000.jpg	2542	426969.81	424427.69	f	1	0
29	door005.jpg	door003.jpg	1333	429327.51	427994.03	j	1	0
16	door001.jpg	door000.jpg	1732	432093.43	430360.48	j	1	0
23	door004.jpg	door001.jpg	932	434059.57	433126.89	f	1	0
8	door001.jpg	door004.jpg	763	435857.33	435093.38	j	1	0
21	door002.jpg	door001.jpg	2583	439476.25	436893.21	j	1	0
2	door000.jpg	door002.jpg	585	441095.47	440509.55	f	1	0
6	door001.jpg	door002.jpg	846	442972.70	442126.07	f	1	0
26	door004.jpg	door002.jpg	605	444597.93	443992.57	f	1	0
12	door002.jpg	door005.jpg	722	446347.88	445625.75	j	1	0
10	door002.jpg	door003.jpg	644	448020.47	447375.57	j	1	0
3	door000.jpg	door003.jpg	1772	450814.68	449042.10	j	1	0
4	door000.jpg	door004.jpg	617	452459.17	451841.85	j	1	0
24	door005.jpg	door001.jpg	533	454025.15	453491.69	f	1	0
25	door003.jpg	door002.jpg	1149	456207.76	455058.21	f	1	0
18	door003.jpg	door000.jpg	787	458029.19	457241.34	f	1	0
28	door004.jpg	door003.jpg	1551	460609.50	459057.84	f	1	0
11	door002.jpg	door004.jpg	547	462188.87	461640.94	j	1	0
19	door004.jpg	door000.jpg	950	464174.79	463224.14	f	1	0
60	door011.jpg	door010.jpg	4477	645434.88	640957.78	j	2	1
45	door010.jpg	door011.jpg	2879	649336.53	646457.28	f	2	1
58	door010.jpg	door009.jpg	599	650973.43	650373.58	f	2	1
34	door006.jpg	door010.jpg	734	652757.56	652023.43	j	2	1
33	door006.jpg	door009.jpg	1753	655543.38	653789.95	f	2	1
51	door008.jpg	door007.jpg	995	657618.00	656623.00	f	2	1
32	door006.jpg	door008.jpg	2040	660680.47	658639.50	j	2	1
57	door011.jpg	door008.jpg	2806	664512.09	661705.89	f	2	1
47	door008.jpg	door006.jpg	1292	666831.35	665538.86	f	2	1
35	door006.jpg	door011.jpg	991	668846.63	667855.32	j	2	1
48	door009.jpg	door006.jpg	888	670759.80	669871.78	j	2	1
52	door009.jpg	door007.jpg	4756	676544.51	671788.29	f	2	1
39	door007.jpg	door011.jpg	1229	678800.22	677571.08	j	2	1
56	door010.jpg	door008.jpg	656	680477.39	679820.88	f	2	1
41	door008.jpg	door010.jpg	652	682156.62	681504.06	j	2	1
44	door009.jpg	door011.jpg	533	683721.07	683187.25	j	2	1
53	door010.jpg	door007.jpg	750	685504.04	684753.76	f	2	1
54	door011.jpg	door007.jpg	783	687320.81	686536.93	f	2	1
46	door007.jpg	door006.jpg	1168	689521.79	688353.42	j	2	1
37	door007.jpg	door009.jpg	1693	692246.32	690553.22	f	2	1
43	door009.jpg	door010.jpg	812	694082.23	693269.64	j	2	1
31	door006.jpg	door007.jpg	1234	696336.93	695102.81	f	2	1
36	door007.jpg	door008.jpg	830	698199.35	697369.27	j	2	1
49	door010.jpg	door006.jpg	776	699995.71	699219.09	j	2	1
40	door008.jpg	door009.jpg	1160	702179.04	701018.92	f	2	1
55	door009.jpg	door008.jpg	827	704029.32	703202.06	j	2	1
42	door008.jpg	door011.jpg	741	705793.80	705051.90	f	2	1
59	door011.jpg	door009.jpg	661	707479.84	706818.41	f	2	1
50	door011.jpg	door006.jpg	527	709028.72	708501.57	f	2	1
38	door007.jpg	door010.jpg	587	710639.27	710051.44	j	2	1
75	door016.jpg	door017.jpg	3816	855588.68	851771.74	f	3	2
73	door015.jpg	door016.jpg	1152	857789.95	856637.94	j	3	2
76	door013.jpg	door012.jpg	3524	862395.40	858871.10	j	3	2
87	door017.jpg	door014.jpg	2889	866327.20	863437.32	f	3	2
62	door012.jpg	door014.jpg	845	868199.55	867353.64	f	3	2
80	door017.jpg	door012.jpg	867	870087.76	869220.13	j	3	2
77	door014.jpg	door012.jpg	1437	872557.51	871119.96	j	3	2
81	door014.jpg	door013.jpg	4287	877873.62	873586.39	f	3	2
64	door012.jpg	door016.jpg	880	879782.85	878902.59	j	3	2
67	door013.jpg	door015.jpg	3927	884730.29	880802.41	f	3	2
72	door014.jpg	door017.jpg	2439	888191.27	885751.95	j	3	2
68	door013.jpg	door016.jpg	1025	890243.82	889218.29	j	3	2
89	door017.jpg	door015.jpg	1678	892947.06	891268.10	f	3	2
85	door015.jpg	door014.jpg	1392	895360.29	893967.85	j	3	2
78	door015.jpg	door012.jpg	1257	897641.80	896384.30	j	3	2
90	door017.jpg	door016.jpg	717	899385.42	898667.43	j	3	2
84	door017.jpg	door013.jpg	1001	901418.41	900417.26	f	3	2
86	door016.jpg	door014.jpg	711	903161.54	902450.41	f	3	2
61	door012.jpg	door013.jpg	1084	905268.28	904183.59	j	3	2
88	door016.jpg	door015.jpg	706	907007.04	906300.05	f	3	2
63	door012.jpg	door015.jpg	906	908939.92	908033.24	f	3	2
71	door014.jpg	door016.jpg	525	910492.17	909966.39	j	3	2
79	door016.jpg	door012.jpg	682	912198.75	911516.24	f	3	2
74	door015.jpg	door017.jpg	1291	914524.38	913232.76	j	3	2
66	door013.jpg	door014.jpg	2156	917706.04	915549.22	f	3	2
83	door016.jpg	door013.jpg	685	919417.30	918732.25	f	3	2
70	door014.jpg	door015.jpg	3271	923720.47	920448.75	f	3	2
65	door012.jpg	door017.jpg	1806	926554.69	924748.35	j	3	2
82	door015.jpg	door013.jpg	2625	930206.68	927581.43	f	3	2
69	door013.jpg	door017.jpg	595	931826.25	931231.10	j	3	2
94	door018.jpg	door022.jpg	6974	1064443.77	1057469.49	f	4	3
120	door023.jpg	door022.jpg	3764	1069249.74	1065485.41	f	4	3
111	door020.jpg	door019.jpg	1248	1071583.27	1070334.98	f	4	3
105	door022.jpg	door023.jpg	1273	1073891.13	1072618.11	j	4	3
93	door018.jpg	door021.jpg	677	1075612.45	1074934.54	f	4	3
116	door022.jpg	door020.jpg	619	1077254.06	1076634.40	j	4	3
107	door020.jpg	door018.jpg	1172	1079456.41	1078284.26	j	4	3
99	door019.jpg	door023.jpg	963	1081447.38	1080484.05	j	4	3
95	door018.jpg	door023.jpg	568	1083035.90	1082467.20	f	4	3
118	door022.jpg	door021.jpg	2484	1086551.80	1084067.05	f	4	3
98	door019.jpg	door022.jpg	1603	1089187.09	1087583.39	j	4	3
96	door019.jpg	door020.jpg	754	1090971.18	1090216.48	j	4	3
100	door020.jpg	door021.jpg	1741	1093741.00	1091999.66	f	4	3
101	door020.jpg	door022.jpg	964	1095730.83	1094766.06	f	4	3
92	door018.jpg	door020.jpg	1048	1097814.17	1096765.88	f	4	3
108	door021.jpg	door018.jpg	594	1099443.47	1098849.02	j	4	3
104	door021.jpg	door023.jpg	961	1101426.60	1100465.54	j	4	3
112	door021.jpg	door019.jpg	1427	1103875.74	1102448.70	f	4	3
114	door023.jpg	door019.jpg	715	1105614.14	1104898.46	f	4	3
106	door019.jpg	door018.jpg	683	1107332.26	1106648.31	j	4	3
102	door020.jpg	door023.jpg	514	1108879.76	1108364.83	f	4	3
103	door021.jpg	door022.jpg	1215	1111129.91	1109914.68	j	4	3
97	door019.jpg	door021.jpg	834	1112999.23	1112164.46	j	4	3
109	door022.jpg	door018.jpg	1427	1115458.33	1114030.96	j	4	3
110	door023.jpg	door018.jpg	649	1117130.44	1116480.74	j	4	3
91	door018.jpg	door019.jpg	925	1119089.19	1118163.92	f	4	3
115	door021.jpg	door020.jpg	577	1120691.66	1120113.75	j	4	3
117	door023.jpg	door020.jpg	538	1122252.59	1121713.59	j	4	3
113	door022.jpg	door019.jpg	1445	1124726.08	1123280.12	f	4	3
119	door023.jpg	door021.jpg	1053	1126799.74	1125746.55	f	4	3
132	door026.jpg	door029.jpg	3907	1248910.19	1245002.25	f	5	4
142	door027.jpg	door025.jpg	1457	1251442.93	1249985.13	f	5	4
141	door026.jpg	door025.jpg	902	1253370.33	1252468.24	f	5	4
129	door025.jpg	door029.jpg	3855	1258256.95	1254401.39	j	5	4
124	door024.jpg	door028.jpg	1277	1260611.32	1259334.27	f	5	4
122	door024.jpg	door026.jpg	680	1262315.06	1261634.06	f	5	4
130	door026.jpg	door027.jpg	889	1264239.88	1263350.56	f	5	4
137	door026.jpg	door024.jpg	631	1265898.85	1265267.06	j	5	4
126	door025.jpg	door026.jpg	734	1267667.68	1266933.58	j	5	4
133	door027.jpg	door028.jpg	775	1269475.59	1268700.07	f	5	4
136	door025.jpg	door024.jpg	791	1271291.11	1270499.92	j	5	4
143	door028.jpg	door025.jpg	867	1273184.07	1272316.40	f	5	4
135	door028.jpg	door029.jpg	1291	1275508.13	1274216.24	f	5	4
123	door024.jpg	door027.jpg	674	1277206.88	1276532.70	f	5	4
145	door027.jpg	door026.jpg	575	1278808.46	1278232.54	j	5	4
147	door029.jpg	door026.jpg	575	1280408.16	1279832.38	j	5	4
121	door024.jpg	door025.jpg	557	1281989.76	1281432.25	f	5	4
144	door029.jpg	door025.jpg	1067	1284082.77	1283015.44	f	5	4
131	door026.jpg	door028.jpg	537	1285652.47	1285115.24	f	5	4
150	door029.jpg	door028.jpg	945	1287627.28	1286681.75	j	5	4
138	door027.jpg	door024.jpg	869	1289517.35	1288648.25	j	5	4
134	door027.jpg	door029.jpg	797	1291345.45	1290548.07	f	5	4
139	door028.jpg	door024.jpg	557	1292938.86	1292381.23	j	5	4
125	door024.jpg	door029.jpg	576	1294541.35	1293964.43	f	5	4
140	door029.jpg	door024.jpg	590	1296154.69	1295564.28	j	5	4
127	door025.jpg	door027.jpg	389	1297569.90	1297180.79	f	5	4
128	door025.jpg	door028.jpg	580	1299177.55	1298597.32	j	5	4
149	door029.jpg	door027.jpg	1051	1301248.49	1300197.19	f	5	4
146	door028.jpg	door026.jpg	1396	1303676.45	1302280.33	j	5	4
148	door028.jpg	door027.jpg	856	1305553.51	1304696.76	f	5	4
152	door030.jpg	door032.jpg	2495	1432064.18	1429568.62	f	6	5
160	door032.jpg	door033.jpg	1098	1434199.68	1433101.62	f	6	5
158	door031.jpg	door034.jpg	909	1436194.10	1435284.75	f	6	5
154	door030.jpg	door034.jpg	1415	1438633.41	1437217.92	f	6	5
180	door035.jpg	door034.jpg	953	1440637.67	1439684.35	f	6	5
168	door033.jpg	door030.jpg	718	1442385.97	1441667.52	j	6	5
178	door034.jpg	door033.jpg	1135	1444552.65	1443417.35	f	6	5
175	door033.jpg	door032.jpg	633	1446217.70	1445583.82	j	6	5
166	door031.jpg	door030.jpg	506	1447757.15	1447250.32	j	6	5
162	door032.jpg	door035.jpg	609	1449393.33	1448783.52	f	6	5
161	door032.jpg	door034.jpg	908	1451325.44	1450416.70	f	6	5
173	door034.jpg	door031.jpg	750	1453099.87	1452349.85	j	6	5
172	door033.jpg	door031.jpg	492	1454625.54	1454133.03	j	6	5
174	door035.jpg	door031.jpg	560	1456210.50	1455649.56	j	6	5
170	door035.jpg	door030.jpg	874	1458107.64	1457232.74	j	6	5
156	door031.jpg	door032.jpg	1197	1460330.09	1459132.58	j	6	5
179	door035.jpg	door033.jpg	629	1461994.77	1461365.70	j	6	5
159	door031.jpg	door035.jpg	841	1463857.01	1463015.55	f	6	5
164	door033.jpg	door035.jpg	554	1465436.55	1464882.03	j	6	5
155	door030.jpg	door035.jpg	553	1467018.93	1466465.22	f	6	5
165	door034.jpg	door035.jpg	982	1469030.85	1468048.43	j	6	5
157	door031.jpg	door033.jpg	1610	1471675.75	1470064.89	f	6	5
163	door033.jpg	door034.jpg	912	1473610.78	1472698.00	j	6	5
