DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
59144.62	62506.99	3362	door003.jpg	1	0
67860.48	71942.42	4081	door003.jpg	1	0
77309.59	81787.82	4478	door004.jpg	1	0
82742.43	85505.96	2763	door003.jpg	1	0
90875.02	96131.17	5256	door001.jpg	1	0
97091.11	98369.61	1278	door003.jpg	1	0
103723.84	105764.99	2041	door004.jpg	1	0
106723.56	107586.40	862	door005.jpg	1	0
112923.00	113437.63	514	door001.jpg	1	0
114389.53	115450.18	1060	door005.jpg	1	0
120788.93	121299.07	510	door003.jpg	1	0
126655.06	127292.92	637	door001.jpg	1	0
128288.25	128940.63	652	door005.jpg	1	0
134271.03	134789.31	518	door004.jpg	1	0
135737.57	136399.29	661	door004.jpg	1	0
137337.43	137982.05	644	door001.jpg	1	0
138937.27	139637.28	700	door005.jpg	1	0
144970.05	145389.68	419	door001.jpg	1	0
146353.26	147645.85	1292	door004.jpg	1	0
148586.38	149148.73	562	door005.jpg	1	0
498870.84	499722.97	852	door010.jpg	2	1
500704.01	503345.36	2641	door011.jpg	2	1
508686.62	510412.51	1725	door011.jpg	2	1
515752.62	516589.66	837	door011.jpg	2	1
521935.39	522304.47	369	door009.jpg	2	1
527651.53	528348.89	697	door009.jpg	2	1
533700.98	534028.42	327	door009.jpg	2	1
539400.44	540401.22	1000	door007.jpg	2	1
541350.28	542522.38	1172	door010.jpg	2	1
543466.74	544084.01	617	door010.jpg	2	1
545016.60	545484.60	468	door010.jpg	2	1
546433.13	546905.93	472	door007.jpg	2	1
547866.34	548208.90	342	door011.jpg	2	1
553549.15	554327.91	778	door007.jpg	2	1
555282.33	555909.79	627	door009.jpg	2	1
561265.12	562242.81	977	door011.jpg	2	1
567581.21	567950.71	369	door010.jpg	2	1
568897.75	569440.20	542	door009.jpg	2	1
574797.20	575131.21	334	door007.jpg	2	1
576080.41	576480.54	400	door007.jpg	2	1
722983.57	723863.66	880	door017.jpg	3	2
729233.00	729789.99	556	door016.jpg	3	2
730749.52	731100.47	350	door016.jpg	3	2
732049.41	732447.90	398	door016.jpg	3	2
733399.28	734155.63	756	door017.jpg	3	2
739498.72	740162.09	663	door017.jpg	3	2
745514.85	745864.84	349	door016.jpg	3	2
746831.37	747618.72	787	door013.jpg	3	2
748597.88	749582.41	984	door015.jpg	3	2
754913.98	755642.86	728	door013.jpg	3	2
756580.50	757060.22	479	door015.jpg	3	2
762396.62	762879.30	482	door016.jpg	3	2
763829.82	764160.89	331	door015.jpg	3	2
769495.97	769998.86	502	door015.jpg	3	2
775328.77	776333.04	1004	door013.jpg	3	2
777278.59	778081.90	803	door013.jpg	3	2
779028.42	781807.93	2779	door017.jpg	3	2
787161.02	787481.71	320	door013.jpg	3	2
788427.57	788986.11	558	door015.jpg	3	2
794327.02	795060.17	733	door017.jpg	3	2
939480.33	940540.25	1059	door019.jpg	4	3
941513.48	942202.12	688	door019.jpg	4	3
943163.33	943556.89	393	door019.jpg	4	3
944529.88	945672.07	1142	door018.jpg	4	3
946629.68	947169.66	539	door018.jpg	4	3
948129.53	948944.46	814	door020.jpg	4	3
954278.97	954785.42	506	door020.jpg	4	3
960111.77	960808.15	696	door019.jpg	4	3
961778.28	962356.12	577	door021.jpg	4	3
967777.74	968278.11	500	door018.jpg	4	3
969227.60	969635.57	407	door021.jpg	4	3
974993.75	975565.92	572	door018.jpg	4	3
