id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
18	door003.jpg	door000.jpg	3225	262979.12	259753.17	f	1	0
8	door001.jpg	door004.jpg	2431	266567.42	264136.09	j	1	0
15	door004.jpg	door005.jpg	1550	269203.18	267652.43	f	1	0
30	door005.jpg	door004.jpg	1378	271614.46	270235.53	j	1	0
21	door002.jpg	door001.jpg	4197	276916.41	272718.64	f	1	0
5	door000.jpg	door005.jpg	1198	279199.68	278001.49	j	1	0
14	door003.jpg	door005.jpg	1155	281390.11	280234.61	j	1	0
29	door005.jpg	door003.jpg	941	283359.55	282417.75	f	1	0
17	door002.jpg	door000.jpg	3054	287439.22	284384.24	f	1	0
9	door001.jpg	door005.jpg	892	289359.88	288467.20	j	1	0
23	door004.jpg	door001.jpg	1115	291499.25	290383.68	f	1	0
12	door002.jpg	door005.jpg	589	293123.21	292533.48	j	1	0
6	door001.jpg	door002.jpg	1089	295239.88	294150.00	j	1	0
1	door000.jpg	door001.jpg	4466	300732.87	296266.48	f	1	0
7	door001.jpg	door003.jpg	1050	302816.67	301765.97	j	1	0
19	door004.jpg	door000.jpg	709	304558.30	303849.10	f	1	0
16	door001.jpg	door000.jpg	1598	307180.47	305582.28	j	1	0
22	door003.jpg	door001.jpg	793	309008.80	308215.37	f	1	0
2	door000.jpg	door002.jpg	804	310836.77	310031.87	j	1	0
4	door000.jpg	door004.jpg	982	312847.95	311865.04	j	1	0
10	door002.jpg	door003.jpg	2674	316555.74	313881.53	j	1	0
25	door003.jpg	door002.jpg	2022	319604.07	317581.19	f	1	0
3	door000.jpg	door003.jpg	1029	321660.73	320630.90	j	1	0
28	door004.jpg	door003.jpg	757	323438.66	322680.71	f	1	0
26	door004.jpg	door002.jpg	559	325022.95	324463.87	f	1	0
24	door005.jpg	door001.jpg	741	326788.11	326047.07	f	1	0
20	door005.jpg	door000.jpg	509	328323.04	327813.58	f	1	0
13	door003.jpg	door004.jpg	907	330254.46	329346.77	j	1	0
11	door002.jpg	door004.jpg	588	331868.28	331279.93	j	1	0
27	door005.jpg	door002.jpg	619	333515.91	332896.44	f	1	0
42	door008.jpg	door011.jpg	1201	502898.63	501697.60	j	2	1
36	door007.jpg	door008.jpg	998	504946.10	503947.37	j	2	1
50	door011.jpg	door006.jpg	763	506761.06	505997.19	f	2	1
53	door010.jpg	door007.jpg	1346	509160.35	507813.69	f	2	1
32	door006.jpg	door008.jpg	3890	514070.99	510180.14	f	2	1
40	door008.jpg	door009.jpg	1145	516258.67	515113.02	j	2	1
45	door010.jpg	door011.jpg	885	518164.76	517279.50	f	2	1
46	door007.jpg	door006.jpg	1690	520886.03	519195.97	f	2	1
52	door009.jpg	door007.jpg	2685	524597.71	521912.39	f	2	1
57	door011.jpg	door008.jpg	794	526422.92	525628.71	f	2	1
54	door011.jpg	door007.jpg	901	528346.37	527445.23	f	2	1
51	door008.jpg	door007.jpg	3138	532517.15	529378.37	j	2	1
38	door007.jpg	door010.jpg	708	534253.17	533544.67	j	2	1
49	door010.jpg	door006.jpg	656	535934.35	535277.84	f	2	1
58	door010.jpg	door009.jpg	852	537813.31	536961.02	f	2	1
59	door011.jpg	door009.jpg	642	539486.52	538844.18	f	2	1
56	door010.jpg	door008.jpg	679	541190.57	540510.69	f	2	1
37	door007.jpg	door009.jpg	2053	544280.65	542227.19	j	2	1
55	door009.jpg	door008.jpg	2041	547352.21	545310.24	j	2	1
33	door006.jpg	door009.jpg	1290	549667.30	548376.64	f	2	1
60	door011.jpg	door010.jpg	796	551489.63	550693.08	f	2	1
31	door006.jpg	door007.jpg	1345	553871.98	552526.24	f	2	1
39	door007.jpg	door011.jpg	578	555488.12	554909.36	j	2	1
41	door008.jpg	door010.jpg	618	557127.70	556509.21	j	2	1
43	door009.jpg	door010.jpg	486	558645.36	558159.06	j	2	1
34	door006.jpg	door010.jpg	451	560126.66	559675.60	j	2	1
48	door009.jpg	door006.jpg	760	561919.30	561158.79	j	2	1
44	door009.jpg	door011.jpg	621	563563.61	562941.96	j	2	1
35	door006.jpg	door011.jpg	816	565407.90	564591.80	j	2	1
47	door008.jpg	door006.jpg	1406	567848.15	566441.63	j	2	1
86	door016.jpg	door014.jpg	1681	714309.21	712628.20	f	3	2
75	door016.jpg	door017.jpg	875	716236.58	715361.28	f	3	2
89	door017.jpg	door015.jpg	1216	718494.22	717277.77	f	3	2
76	door013.jpg	door012.jpg	1883	721444.11	719560.89	f	3	2
79	door016.jpg	door012.jpg	743	723220.94	722477.29	f	3	2
78	door015.jpg	door012.jpg	3693	727936.97	724243.79	j	3	2
62	door012.jpg	door014.jpg	1260	730220.16	728960.03	f	3	2
61	door012.jpg	door013.jpg	1146	732389.86	731243.15	j	3	2
84	door017.jpg	door013.jpg	689	734099.17	733409.62	f	3	2
72	door014.jpg	door017.jpg	633	735760.02	735126.12	j	3	2
63	door012.jpg	door015.jpg	2578	739370.71	736792.64	f	3	2
77	door014.jpg	door012.jpg	1422	741814.79	740392.31	j	3	2
74	door015.jpg	door017.jpg	1149	743991.85	742842.09	j	3	2
73	door015.jpg	door016.jpg	602	745627.25	745025.22	j	3	2
71	door014.jpg	door016.jpg	582	747240.87	746658.40	j	3	2
66	door013.jpg	door014.jpg	658	748933.86	748274.92	f	3	2
69	door013.jpg	door017.jpg	494	750452.61	749958.11	j	3	2
90	door017.jpg	door016.jpg	918	752393.21	751474.64	j	3	2
85	door015.jpg	door014.jpg	2948	756372.55	753424.44	j	3	2
65	door012.jpg	door017.jpg	721	758129.02	757407.41	j	3	2
68	door013.jpg	door016.jpg	626	759783.28	759157.25	j	3	2
87	door017.jpg	door014.jpg	812	761619.69	760807.10	f	3	2
82	door015.jpg	door013.jpg	1083	763724.25	762640.28	j	3	2
70	door014.jpg	door015.jpg	1228	765985.29	764756.73	f	3	2
83	door016.jpg	door013.jpg	590	767597.18	767006.52	f	3	2
67	door013.jpg	door015.jpg	1438	770061.10	768623.06	f	3	2
80	door017.jpg	door012.jpg	713	771802.61	771089.49	f	3	2
64	door012.jpg	door016.jpg	622	773444.84	772822.67	j	3	2
81	door014.jpg	door013.jpg	856	775328.66	774472.51	f	3	2
88	door016.jpg	door015.jpg	503	776859.60	776355.68	f	3	2
115	door021.jpg	door020.jpg	1826	909070.44	907243.63	j	4	3
110	door023.jpg	door018.jpg	669	910796.37	910126.70	j	4	3
107	door020.jpg	door018.jpg	1554	913380.88	911826.56	j	4	3
114	door023.jpg	door019.jpg	1556	915983.12	914426.31	f	4	3
95	door018.jpg	door023.jpg	1297	918306.97	917009.40	f	4	3
117	door023.jpg	door020.jpg	714	920056.93	919342.53	j	4	3
96	door019.jpg	door020.jpg	2329	923421.73	921092.37	j	4	3
119	door023.jpg	door021.jpg	974	925416.85	924442.06	f	4	3
99	door019.jpg	door023.jpg	1232	927674.08	926441.88	j	4	3
103	door021.jpg	door022.jpg	1590	930315.78	928724.99	j	4	3
102	door020.jpg	door023.jpg	1233	932574.91	931341.42	f	4	3
112	door021.jpg	door019.jpg	1337	934945.45	933607.89	j	4	3
100	door020.jpg	door021.jpg	777	936751.93	935974.32	f	4	3
120	door023.jpg	door022.jpg	1471	939245.80	937774.17	f	4	3
109	door022.jpg	door018.jpg	830	941103.93	940273.93	j	4	3
106	door019.jpg	door018.jpg	848	942972.51	942123.76	j	4	3
92	door018.jpg	door020.jpg	618	944625.50	944006.92	f	4	3
93	door018.jpg	door021.jpg	660	946317.05	945656.77	f	4	3
101	door020.jpg	door022.jpg	744	948084.39	947339.94	f	4	3
91	door018.jpg	door019.jpg	841	949948.30	949106.46	f	4	3
94	door018.jpg	door022.jpg	572	951545.22	950972.95	f	4	3
113	door022.jpg	door019.jpg	949	953522.39	952572.80	j	4	3
108	door021.jpg	door018.jpg	603	955159.30	954555.95	j	4	3
97	door019.jpg	door021.jpg	1126	957315.85	956189.13	f	4	3
118	door022.jpg	door021.jpg	1697	960036.92	958338.95	f	4	3
111	door020.jpg	door019.jpg	1187	962259.59	961072.02	f	4	3
98	door019.jpg	door022.jpg	3418	966707.39	963288.50	f	4	3
105	door022.jpg	door023.jpg	624	968362.96	967738.07	j	4	3
116	door022.jpg	door020.jpg	556	969944.02	969387.92	j	4	3
104	door021.jpg	door023.jpg	825	971796.86	970971.12	j	4	3
122	door024.jpg	door026.jpg	850	1097626.64	1096776.21	f	5	4
129	door025.jpg	door029.jpg	1145	1099838.12	1098692.68	f	5	4
127	door025.jpg	door027.jpg	1321	1102196.84	1100875.83	f	5	4
125	door024.jpg	door029.jpg	835	1104060.64	1103225.62	f	5	4
139	door028.jpg	door024.jpg	1119	1106228.24	1105108.78	j	5	4
