id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
11	door002.jpg	door004.jpg	10409	234019.07	223609.41	j	1	0
8	door001.jpg	door004.jpg	1362	236420.48	235058.35	j	1	0
25	door003.jpg	door002.jpg	6378	243836.26	237458.13	f	1	0
4	door000.jpg	door004.jpg	1497	246371.21	244874.12	j	1	0
18	door003.jpg	door000.jpg	2136	249543.82	247407.23	j	1	0
7	door001.jpg	door003.jpg	5406	255979.81	250573.61	f	1	0
30	door005.jpg	door004.jpg	2273	259296.57	257022.99	j	1	0
2	door000.jpg	door002.jpg	2277	262600.35	260322.70	j	1	0
22	door003.jpg	door001.jpg	4396	268018.87	263622.40	j	1	0
1	door000.jpg	door001.jpg	2556	271595.15	269038.56	f	1	0
29	door005.jpg	door003.jpg	2557	275178.86	272621.58	f	1	0
6	door001.jpg	door002.jpg	2950	279154.99	276204.57	f	1	0
12	door002.jpg	door005.jpg	2547	282735.39	280187.55	j	1	0
24	door005.jpg	door001.jpg	781	284551.75	283770.54	f	1	0
28	door004.jpg	door003.jpg	823	286410.34	285587.04	f	1	0
21	door002.jpg	door001.jpg	1859	289296.31	287436.87	f	1	0
20	door005.jpg	door000.jpg	2617	292937.90	290319.94	f	1	0
3	door000.jpg	door003.jpg	1369	295339.22	293969.61	f	1	0
17	door002.jpg	door000.jpg	3493	299862.94	296369.40	j	1	0
5	door000.jpg	door005.jpg	1934	302819.92	300885.64	j	1	0
27	door005.jpg	door002.jpg	990	304842.38	303852.03	f	1	0
23	door004.jpg	door001.jpg	799	306667.92	305868.53	f	1	0
10	door002.jpg	door003.jpg	8804	316506.68	307701.69	f	1	0
16	door001.jpg	door000.jpg	3865	321399.23	317534.10	j	1	0
15	door004.jpg	door005.jpg	785	323219.17	322433.66	f	1	0
13	door003.jpg	door004.jpg	565	324815.54	324250.17	j	1	0
9	door001.jpg	door005.jpg	995	326845.63	325850.00	j	1	0
14	door003.jpg	door005.jpg	1070	328936.62	327866.49	j	1	0
19	door004.jpg	door000.jpg	708	330675.16	329966.30	f	1	0
26	door004.jpg	door002.jpg	563	332263.13	331699.47	f	1	0
34	door006.jpg	door010.jpg	1820	505470.72	503650.33	j	2	1
33	door006.jpg	door009.jpg	3466	509983.00	506516.73	f	2	1
39	door007.jpg	door011.jpg	2483	513550.30	511066.33	j	2	1
41	door008.jpg	door010.jpg	975	515574.90	514599.31	j	2	1
49	door010.jpg	door006.jpg	590	517189.59	516599.15	f	2	1
35	door006.jpg	door011.jpg	833	519048.78	518215.67	j	2	1
53	door010.jpg	door007.jpg	404	520486.79	520082.16	f	2	1
56	door010.jpg	door008.jpg	612	522127.86	521515.37	f	2	1
38	door007.jpg	door010.jpg	474	523623.47	523148.54	j	2	1
36	door007.jpg	door008.jpg	1797	526445.65	524648.41	j	2	1
59	door011.jpg	door009.jpg	566	528047.70	527481.48	f	2	1
44	door009.jpg	door011.jpg	726	529808.33	529081.34	j	2	1
46	door007.jpg	door006.jpg	2775	533606.26	530831.18	j	2	1
52	door009.jpg	door007.jpg	2351	536982.13	534630.81	j	2	1
55	door009.jpg	door008.jpg	1903	539917.27	538013.84	j	2	1
