id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
90	door017.jpg	door016.jpg	1771	756349.28	754577.55	j	3	2
118	door022.jpg	door021.jpg	1821	884821.80	883000.21	f	4	3
105	door022.jpg	door023.jpg	703	886569.82	885866.64	f	4	3
111	door020.jpg	door019.jpg	1938	889571.95	887633.16	f	4	3
93	door018.jpg	door021.jpg	2694	893311.07	890616.25	f	4	3
110	door023.jpg	door018.jpg	2297	896629.65	894332.62	f	4	3
113	door022.jpg	door019.jpg	1110	898776.04	897665.68	f	4	3
96	door019.jpg	door020.jpg	1690	901489.13	899798.83	j	4	3
119	door023.jpg	door021.jpg	1763	904278.62	902515.27	f	4	3
95	door018.jpg	door023.jpg	839	906138.33	905298.37	j	4	3
99	door019.jpg	door023.jpg	1236	908401.32	907164.88	j	4	3
98	door019.jpg	door022.jpg	1024	910456.14	909431.37	j	4	3
106	door019.jpg	door018.jpg	1763	913244.47	911481.20	j	4	3
101	door020.jpg	door022.jpg	1141	915405.79	914264.30	j	4	3
100	door020.jpg	door021.jpg	1408	917839.66	916430.78	f	4	3
108	door021.jpg	door018.jpg	1176	920040.01	918863.91	j	4	3
92	door018.jpg	door020.jpg	1860	922924.15	921063.73	f	4	3
97	door019.jpg	door021.jpg	1514	925461.42	923946.82	j	4	3
115	door021.jpg	door020.jpg	1504	928001.14	926496.60	j	4	3
109	door022.jpg	door018.jpg	791	929821.38	929029.73	f	4	3
104	door021.jpg	door023.jpg	1486	932332.45	930846.24	j	4	3
94	door018.jpg	door022.jpg	931	934293.77	933362.71	j	4	3
112	door021.jpg	door019.jpg	2143	937473.01	935329.22	j	4	3
120	door023.jpg	door022.jpg	852	939348.60	938495.62	j	4	3
103	door021.jpg	door022.jpg	940	941318.97	940378.79	j	4	3
102	door020.jpg	door023.jpg	2020	944366.18	942345.30	j	4	3
114	door023.jpg	door019.jpg	1120	946515.08	945395.03	f	4	3
117	door023.jpg	door020.jpg	1179	948724.39	947544.86	f	4	3
107	door020.jpg	door018.jpg	1677	951421.89	949744.68	j	4	3
91	door018.jpg	door019.jpg	1375	953819.55	952444.45	f	4	3
116	door022.jpg	door020.jpg	1071	955915.30	954844.27	f	4	3
128	door025.jpg	door028.jpg	2412	1082879.76	1080467.15	j	5	4
145	door027.jpg	door026.jpg	1731	1085714.75	1083983.54	f	5	4
142	door027.jpg	door025.jpg	967	1087717.58	1086749.95	f	5	4
137	door026.jpg	door024.jpg	1392	1090159.27	1088766.47	f	5	4
147	door029.jpg	door026.jpg	2251	1093451.11	1091199.59	f	5	4
139	door028.jpg	door024.jpg	1371	1095854.50	1094482.65	f	5	4
140	door029.jpg	door024.jpg	1383	1098265.69	1096882.45	f	5	4
124	door024.jpg	door028.jpg	1410	1100709.71	1099298.93	j	5	4
144	door029.jpg	door025.jpg	2071	1103803.43	1101732.05	f	5	4
123	door024.jpg	door027.jpg	1130	1105961.95	1104831.79	j	5	4
141	door026.jpg	door025.jpg	2219	1109200.83	1106981.61	f	5	4
150	door029.jpg	door028.jpg	1541	1111772.70	1110231.33	j	5	4
130	door026.jpg	door027.jpg	2346	1115144.77	1112797.80	f	5	4
143	door028.jpg	door025.jpg	2221	1118402.75	1116180.85	f	5	4
129	door025.jpg	door029.jpg	938	1120369.22	1119430.59	j	5	4
127	door025.jpg	door027.jpg	3325	1124722.40	1121397.09	j	5	4
134	door027.jpg	door029.jpg	1006	1126753.62	1125746.73	f	5	4
148	door028.jpg	door027.jpg	1864	1129644.41	1127779.89	f	5	4
135	door028.jpg	door029.jpg	1009	1131689.31	1130679.65	f	5	4
126	door025.jpg	door026.jpg	974	1133687.38	1132712.81	j	5	4
133	door027.jpg	door028.jpg	3332	1138045.49	1134712.65	j	5	4
136	door025.jpg	door024.jpg	6036	1145115.92	1139078.94	j	5	4
125	door024.jpg	door029.jpg	966	1147111.10	1146145.02	j	5	4
131	door026.jpg	door028.jpg	883	1149028.81	1148144.87	j	5	4
146	door028.jpg	door026.jpg	689	1150751.31	1150061.37	f	5	4
138	door027.jpg	door024.jpg	1432	1153210.39	1151777.89	j	5	4
122	door024.jpg	door026.jpg	1220	1155464.37	1154244.36	f	5	4
121	door024.jpg	door025.jpg	929	1157423.94	1156494.17	f	5	4
132	door026.jpg	door029.jpg	1029	1159473.50	1158444.00	j	5	4
149	door029.jpg	door027.jpg	805	1161299.14	1160493.83	f	5	4
151	door030.jpg	door031.jpg	1719	1310401.45	1308681.51	f	6	5
180	door035.jpg	door034.jpg	2753	1314218.23	1311464.62	j	6	5
152	door030.jpg	door032.jpg	1291	1316556.16	1315264.32	j	6	5
171	door032.jpg	door031.jpg	1214	1318795.15	1317580.79	f	6	5
166	door031.jpg	door030.jpg	774	1320605.20	1319830.60	j	6	5
170	door035.jpg	door030.jpg	1001	1322632.11	1321630.44	f	6	5
164	door033.jpg	door035.jpg	991	1324671.37	1323680.27	j	6	5
177	door035.jpg	door032.jpg	883	1326580.11	1325696.78	f	6	5
174	door035.jpg	door031.jpg	1066	1328680.15	1327613.29	f	6	5
159	door031.jpg	door035.jpg	950	1330663.55	1329713.12	j	6	5
161	door032.jpg	door034.jpg	1677	1333373.75	1331696.29	j	6	5
176	door034.jpg	door032.jpg	896	1335292.50	1334396.05	f	6	5
167	door032.jpg	door030.jpg	897	1337227.15	1336329.23	j	6	5
165	door034.jpg	door035.jpg	1356	1339618.42	1338262.40	f	6	5
156	door031.jpg	door032.jpg	1551	1342196.91	1340645.55	f	6	5
163	door033.jpg	door034.jpg	1397	1344626.10	1343228.66	j	6	5
175	door033.jpg	door032.jpg	995	1346657.75	1345661.79	j	6	5
173	door034.jpg	door031.jpg	954	1348649.63	1347694.95	f	6	5
172	door033.jpg	door031.jpg	1092	1350770.98	1349678.12	j	6	5
160	door032.jpg	door033.jpg	1131	1352926.58	1351794.61	j	6	5
154	door030.jpg	door034.jpg	729	1354691.06	1353961.10	j	6	5
157	door031.jpg	door033.jpg	1083	1356810.66	1355727.61	f	6	5
155	door030.jpg	door035.jpg	517	1358361.49	1357844.12	j	6	5
178	door034.jpg	door033.jpg	777	1360171.82	1359393.97	f	6	5
162	door032.jpg	door035.jpg	620	1361814.49	1361193.84	j	6	5
169	door034.jpg	door030.jpg	906	1363749.89	1362843.70	f	6	5
153	door030.jpg	door033.jpg	689	1365466.19	1364776.88	j	6	5
179	door035.jpg	door033.jpg	531	1367025.33	1366493.40	f	6	5
168	door033.jpg	door030.jpg	1043	1369103.21	1368059.94	j	6	5
158	door031.jpg	door034.jpg	1100	1371226.84	1370126.42	j	6	5
