DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
1167259.93	1167929.55	669	door035.jpg	6	5
1173292.77	1173852.98	560	door031.jpg	6	5
1174825.99	1175449.63	623	door034.jpg	6	5
1176409.18	1177007.11	597	door034.jpg	6	5
1177975.72	1178732.05	756	door033.jpg	6	5
1184058.54	1184677.18	618	door035.jpg	6	5
1190024.71	1190661.92	637	door035.jpg	6	5
1196007.55	1196315.54	307	door031.jpg	6	5
1197257.44	1197752.40	494	door034.jpg	6	5
1198707.33	1199320.45	613	door031.jpg	6	5
1200257.20	1200938.71	681	door035.jpg	6	5
1206290.03	1206783.24	493	door034.jpg	6	5
1207739.91	1208367.38	627	door035.jpg	6	5
1213722.76	1214643.80	921	door033.jpg	6	5
1219972.24	1220342.45	370	door033.jpg	6	5
1225671.75	1226022.11	350	door033.jpg	6	5
1231354.62	1232087.14	732	door034.jpg	6	5
1233037.82	1233684.65	646	door031.jpg	6	5
1234621.00	1235142.72	521	door033.jpg	6	5
1240470.52	1240865.85	395	door031.jpg	6	5
