id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
36	door007.jpg	door008.jpg	720	526978.53	526258.35	j	2	1
54	door011.jpg	door007.jpg	1809	529817.72	528008.21	f	2	1
50	door011.jpg	door006.jpg	1082	531924.28	530841.31	j	2	1
47	door008.jpg	door006.jpg	1671	534629.24	532957.81	j	2	1
53	door010.jpg	door007.jpg	1548	537205.91	535657.58	f	2	1
60	door011.jpg	door010.jpg	2574	540815.09	538240.70	f	2	1
31	door006.jpg	door007.jpg	859	542699.41	541840.40	f	2	1
34	door006.jpg	door010.jpg	1177	544901.13	543723.59	f	2	1
56	door010.jpg	door008.jpg	1108	547032.37	545923.39	j	2	1
45	door010.jpg	door011.jpg	1543	549599.74	548056.56	j	2	1
35	door006.jpg	door011.jpg	794	551417.87	550623.00	f	2	1
57	door011.jpg	door008.jpg	1077	553517.11	552439.52	j	2	1
40	door008.jpg	door009.jpg	740	555280.19	554539.35	f	2	1
51	door008.jpg	door007.jpg	927	557233.79	556305.86	f	2	1
33	door006.jpg	door009.jpg	1371	559627.67	558255.71	f	2	1
37	door007.jpg	door009.jpg	3694	564349.60	560655.51	f	2	1
41	door008.jpg	door010.jpg	1730	567101.95	565371.79	f	2	1
59	door011.jpg	door009.jpg	1211	569332.84	568121.56	f	2	1
38	door007.jpg	door010.jpg	2804	573159.34	570354.69	j	2	1
52	door009.jpg	door007.jpg	6394	580582.22	574187.72	j	2	1
48	door009.jpg	door006.jpg	954	582558.54	581603.77	j	2	1
32	door006.jpg	door008.jpg	1314	584901.29	583586.93	f	2	1
55	door009.jpg	door008.jpg	898	586835.06	585936.74	j	2	1
58	door010.jpg	door009.jpg	2704	590574.37	587869.91	f	2	1
43	door009.jpg	door010.jpg	1712	593315.54	591602.94	j	2	1
39	door007.jpg	door011.jpg	1744	596080.84	594336.03	j	2	1
78	door015.jpg	door012.jpg	1483	742590.30	741107.17	j	3	2
82	door015.jpg	door013.jpg	1998	745638.49	743640.28	j	3	2
71	door014.jpg	door016.jpg	1057	747764.44	746706.69	f	3	2
74	door015.jpg	door017.jpg	1524	750330.64	748806.52	j	3	2
75	door016.jpg	door017.jpg	3394	754750.34	751356.33	j	3	2
85	door015.jpg	door014.jpg	1034	756806.83	755772.62	j	3	2
77	door014.jpg	door012.jpg	1239	759078.21	757839.12	j	3	2
79	door016.jpg	door012.jpg	672	760778.50	760105.61	j	3	2
66	door013.jpg	door014.jpg	1469	763274.72	761805.46	j	3	2
70	door014.jpg	door015.jpg	1503	765809.10	764305.26	f	3	2
61	door012.jpg	door013.jpg	741	767580.09	766838.39	f	3	2
90	door017.jpg	door016.jpg	2594	771199.82	768604.89	j	3	2
69	door013.jpg	door017.jpg	1312	773534.00	772221.25	j	3	2
88	door016.jpg	door015.jpg	2013	776568.14	774554.41	f	3	2
73	door015.jpg	door016.jpg	762	778366.69	777604.14	j	3	2
62	door012.jpg	door014.jpg	1284	780671.91	779387.34	f	3	2
76	door013.jpg	door012.jpg	687	782391.25	781703.82	j	3	2
65	door012.jpg	door017.jpg	596	784016.69	783420.34	f	3	2
89	door017.jpg	door015.jpg	925	785962.72	785036.87	f	3	2
87	door017.jpg	door014.jpg	824	787810.82	786986.71	j	3	2
86	door016.jpg	door014.jpg	567	789404.11	788836.55	j	3	2
63	door012.jpg	door015.jpg	591	791028.29	790436.42	f	3	2
64	door012.jpg	door016.jpg	546	792599.56	792052.94	f	3	2
83	door016.jpg	door013.jpg	886	794505.59	793619.49	f	3	2
72	door014.jpg	door017.jpg	561	796097.86	795535.99	f	3	2
84	door017.jpg	door013.jpg	1788	798907.86	797119.20	f	3	2
67	door013.jpg	door015.jpg	2090	802025.66	799935.62	f	3	2
80	door017.jpg	door012.jpg	688	803740.14	803052.03	j	3	2
81	door014.jpg	door013.jpg	632	805401.30	804768.56	f	3	2
68	door013.jpg	door016.jpg	1233	807668.73	806435.08	j	3	2
107	door020.jpg	door018.jpg	4595	949852.05	945256.90	j	4	3
97	door019.jpg	door021.jpg	2889	953812.74	950923.09	f	4	3
103	door021.jpg	door022.jpg	889	955745.32	954856.06	j	4	3
91	door018.jpg	door019.jpg	2655	959427.60	956772.59	f	4	3
111	door020.jpg	door019.jpg	1791	962246.99	960455.63	f	4	3
117	door023.jpg	door020.jpg	2480	965768.75	963288.70	f	4	3
99	door019.jpg	door023.jpg	1634	968422.65	966788.44	j	4	3
110	door023.jpg	door018.jpg	872	970327.76	969454.88	f	4	3
105	door022.jpg	door023.jpg	1319	972674.34	971354.73	f	4	3
106	door019.jpg	door018.jpg	918	974623.25	973704.53	j	4	3
95	door018.jpg	door023.jpg	1433	977087.51	975654.37	j	4	3
114	door023.jpg	door019.jpg	938	979059.48	978120.82	f	4	3
119	door023.jpg	door021.jpg	700	980787.89	980087.33	f	4	3
96	door019.jpg	door020.jpg	4840	986660.58	981820.53	j	4	3
113	door022.jpg	door019.jpg	793	988480.58	987686.70	f	4	3
93	door018.jpg	door021.jpg	1391	990894.58	989503.22	f	4	3
102	door020.jpg	door023.jpg	3021	994940.95	991919.68	j	4	3
108	door021.jpg	door018.jpg	6085	1002055.27	995969.34	j	4	3
118	door022.jpg	door021.jpg	710	1003796.41	1003085.42	f	4	3
109	door022.jpg	door018.jpg	523	1005341.84	1004818.60	f	4	3
120	door023.jpg	door022.jpg	596	1006965.16	1006368.47	j	4	3
98	door019.jpg	door022.jpg	526	1008527.90	1008001.68	j	4	3
92	door018.jpg	door020.jpg	3073	1012625.33	1009551.55	f	4	3
112	door021.jpg	door019.jpg	1875	1015526.43	1013651.21	f	4	3
100	door020.jpg	door021.jpg	1191	1017742.55	1016550.97	f	4	3
101	door020.jpg	door022.jpg	735	1019502.82	1018767.45	j	4	3
115	door021.jpg	door020.jpg	1928	1022462.20	1020533.97	j	4	3
94	door018.jpg	door022.jpg	886	1024370.49	1023483.72	j	4	3
104	door021.jpg	door023.jpg	782	1026183.21	1025400.24	j	4	3
116	door022.jpg	door020.jpg	800	1028017.74	1027216.76	f	4	3
146	door028.jpg	door026.jpg	2040	1160162.95	1158122.53	f	5	4
135	door028.jpg	door029.jpg	698	1161903.91	1161205.59	f	5	4
148	door028.jpg	door027.jpg	747	1163703.42	1162955.45	f	5	4
139	door028.jpg	door024.jpg	1126	1165881.81	1164755.32	f	5	4
140	door029.jpg	door024.jpg	1536	1168442.04	1166905.13	f	5	4
150	door029.jpg	door028.jpg	1138	1170610.10	1169471.59	j	5	4
123	door024.jpg	door027.jpg	2108	1173746.97	1171638.09	f	5	4
128	door025.jpg	door028.jpg	879	1175667.12	1174787.80	j	5	4
134	door027.jpg	door029.jpg	1279	1177967.10	1176687.67	j	5	4
141	door026.jpg	door025.jpg	1189	1180176.76	1178987.47	f	5	4
143	door028.jpg	door025.jpg	898	1182102.27	1181203.96	f	5	4
147	door029.jpg	door026.jpg	913	1184050.75	1183137.14	f	5	4
127	door025.jpg	door027.jpg	4377	1189447.66	1185070.31	f	5	4
133	door027.jpg	door028.jpg	807	1191277.76	1190469.85	j	5	4
130	door026.jpg	door027.jpg	1465	1193768.66	1192303.04	f	5	4
138	door027.jpg	door024.jpg	1358	1196161.37	1194802.82	j	5	4
132	door026.jpg	door029.jpg	1424	1198610.39	1197185.95	j	5	4
124	door024.jpg	door028.jpg	836	1200472.18	1199635.75	j	5	4
125	door024.jpg	door029.jpg	1004	1202507.15	1201502.28	j	5	4
144	door029.jpg	door025.jpg	979	1204515.32	1203535.43	f	5	4
142	door027.jpg	door025.jpg	1540	1207075.72	1205535.27	j	5	4
149	door029.jpg	door027.jpg	729	1208831.29	1208101.72	f	5	4
145	door027.jpg	door026.jpg	1243	1211094.86	1209851.58	j	5	4
122	door024.jpg	door026.jpg	1274	1213392.51	1212118.06	f	5	4
126	door025.jpg	door026.jpg	926	1215344.64	1214417.86	j	5	4
137	door026.jpg	door024.jpg	1718	1218086.60	1216367.71	j	5	4
136	door025.jpg	door024.jpg	1198	1220316.17	1219117.46	j	5	4
131	door026.jpg	door028.jpg	1060	1222410.87	1221350.62	j	5	4
121	door024.jpg	door025.jpg	1154	1224588.36	1223433.79	f	5	4
129	door025.jpg	door029.jpg	894	1226511.58	1225616.93	j	5	4
179	door035.jpg	door033.jpg	4943	1370532.16	1365588.63	f	6	5
173	door034.jpg	door031.jpg	2190	1373795.15	1371604.82	f	6	5
152	door030.jpg	door032.jpg	2872	1377726.80	1374854.51	f	6	5
168	door033.jpg	door030.jpg	2615	1381370.00	1378754.21	j	6	5
180	door035.jpg	door034.jpg	1456	1383859.94	1382403.90	j	6	5
156	door031.jpg	door032.jpg	1326	1386213.68	1384887.03	j	6	5
154	door030.jpg	door034.jpg	1092	1388329.71	1387236.84	j	6	5
165	door034.jpg	door035.jpg	649	1390002.65	1389353.33	f	6	5
153	door030.jpg	door033.jpg	913	1391949.90	1391036.52	f	6	5
166	door031.jpg	door030.jpg	5694	1398664.00	1392969.71	j	6	5
151	door030.jpg	door031.jpg	1097	1400783.51	1399685.81	f	6	5
171	door032.jpg	door031.jpg	1128	1402947.44	1401818.97	f	6	5
157	door031.jpg	door033.jpg	1449	1405418.70	1403968.79	j	6	5
172	door033.jpg	door031.jpg	1023	1407475.11	1406451.91	f	6	5
164	door033.jpg	door035.jpg	4319	1412821.19	1408501.74	j	6	5
170	door035.jpg	door030.jpg	1675	1415526.88	1413851.30	f	6	5
158	door031.jpg	door034.jpg	948	1417500.07	1416551.08	j	6	5
167	door032.jpg	door030.jpg	1692	1420226.54	1418534.23	j	6	5
155	door030.jpg	door035.jpg	776	1422027.61	1421250.68	j	6	5
176	door034.jpg	door032.jpg	748	1423799.29	1423050.53	f	6	5
161	door032.jpg	door034.jpg	822	1425655.98	1424833.73	j	6	5
160	door032.jpg	door033.jpg	2140	1428823.88	1426683.57	f	6	5
174	door035.jpg	door031.jpg	1145	1430995.22	1429849.97	f	6	5
169	door034.jpg	door030.jpg	612	1432628.66	1432016.45	f	6	5
162	door032.jpg	door035.jpg	688	1434338.56	1433649.66	j	6	5
178	door034.jpg	door033.jpg	536	1435902.72	1435366.17	f	6	5
175	door033.jpg	door032.jpg	1404	1438337.19	1436932.71	j	6	5
163	door033.jpg	door034.jpg	648	1440014.15	1439365.85	j	6	5
159	door031.jpg	door035.jpg	1060	1442109.91	1441049.04	j	6	5
177	door035.jpg	door032.jpg	553	1443685.30	1443132.19	f	6	5
