DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
51931.10	55865.02	3933	door001.jpg	1	0
56863.99	61535.03	4671	door003.jpg	1	0
66896.52	69895.09	2998	door002.jpg	1	0
75229.17	78143.14	2913	door001.jpg	1	0
79095.52	80235.54	1140	door002.jpg	1	0
85561.64	86473.15	911	door000.jpg	1	0
87411.49	88205.84	794	door000.jpg	1	0
89144.66	89976.60	831	door001.jpg	1	0
90927.86	91946.88	1019	door000.jpg	1	0
92894.35	93760.88	866	door000.jpg	1	0
94694.22	96152.64	1458	door000.jpg	1	0
97094.00	98246.85	1152	door002.jpg	1	0
103576.81	104272.34	695	door001.jpg	1	0
105226.66	106434.62	1207	door003.jpg	1	0
111792.79	112467.10	674	door002.jpg	1	0
117808.96	118476.34	667	door001.jpg	1	0
119425.49	120322.07	896	door003.jpg	1	0
125674.97	126415.03	740	door002.jpg	1	0
131741.14	132688.16	947	door003.jpg	1	0
138040.62	138719.34	678	door003.jpg	1	0
386686.63	389323.10	2636	door007.jpg	2	1
390302.97	392156.65	1853	door006.jpg	2	1
393136.09	393914.86	778	door009.jpg	2	1
399252.25	400152.19	899	door007.jpg	2	1
401085.42	401932.68	847	door009.jpg	2	1
407318.25	408019.77	701	door008.jpg	2	1
413367.73	414286.05	918	door006.jpg	2	1
415284.25	415811.95	527	door006.jpg	2	1
416784.12	417367.33	583	door009.jpg	2	1
422700.29	423249.48	549	door008.jpg	2	1
428616.47	429209.22	592	door007.jpg	2	1
430166.32	431226.50	1060	door009.jpg	2	1
436565.80	437202.87	637	door008.jpg	2	1
442548.65	443233.94	685	door006.jpg	2	1
444198.50	444707.99	509	door008.jpg	2	1
450064.70	450592.96	528	door008.jpg	2	1
455947.53	456709.41	761	door007.jpg	2	1
457647.40	458345.65	698	door006.jpg	2	1
459297.27	459910.99	613	door007.jpg	2	1
460847.12	461623.01	775	door009.jpg	2	1
603501.94	605213.42	1711	door015.jpg	3	2
610551.35	611309.10	757	door015.jpg	3	2
616667.50	617563.71	896	door013.jpg	3	2
618517.35	619211.19	693	door012.jpg	3	2
620167.22	620719.36	552	door012.jpg	3	2
621683.78	622298.80	615	door013.jpg	3	2
623233.64	623836.56	602	door013.jpg	3	2
624783.52	625424.40	640	door015.jpg	3	2
630749.68	631441.92	692	door013.jpg	3	2
632382.88	632961.74	578	door013.jpg	3	2
633899.41	634448.26	548	door015.jpg	3	2
639782.26	640467.09	684	door012.jpg	3	2
641448.78	642314.25	865	door014.jpg	3	2
647664.95	648180.03	515	door014.jpg	3	2
653531.13	654194.18	663	door014.jpg	3	2
659547.29	661069.93	1522	door012.jpg	3	2
662030.42	662772.31	741	door015.jpg	3	2
668113.23	669165.54	1052	door014.jpg	3	2
674512.71	675631.33	1118	door012.jpg	3	2
676595.87	677564.28	968	door014.jpg	3	2
815200.99	816813.43	1612	door021.jpg	4	3
822183.77	823263.40	1079	door022.jpg	4	3
824216.94	825059.93	842	door021.jpg	4	3
830416.42	831060.59	644	door021.jpg	4	3
836415.94	838149.22	1733	door022.jpg	4	3
839099.04	840213.20	1114	door023.jpg	4	3
845548.51	846397.54	849	door022.jpg	4	3
847331.69	847903.53	571	door022.jpg	4	3
848848.23	849874.90	1026	door023.jpg	4	3
855231.03	856309.62	1078	door019.jpg	4	3
857264.21	859127.05	1862	door021.jpg	4	3
864480.26	865753.46	1273	door019.jpg	4	3
866713.40	867289.64	576	door019.jpg	4	3
868246.63	870877.54	2630	door023.jpg	4	3
876212.63	877533.18	1320	door019.jpg	4	3
878512.44	879179.70	667	door022.jpg	4	3
880128.97	880779.26	650	door023.jpg	4	3
886111.80	886658.35	546	door019.jpg	4	3
887628.33	888479.04	850	door023.jpg	4	3
893811.15	894257.91	446	door021.jpg	4	3
1034766.10	1036146.74	1380	door025.jpg	5	4
1037115.92	1038590.00	1474	door027.jpg	5	4
1043932.03	1044894.91	962	door028.jpg	5	4
1045848.54	1047067.91	1219	door028.jpg	5	4
1048031.68	1048726.31	694	door028.jpg	5	4
1049681.56	1050443.60	762	door027.jpg	5	4
1055781.04	1056994.31	1213	door025.jpg	5	4
1057930.85	1058713.66	782	door027.jpg	5	4
1064047.02	1068111.64	4064	door025.jpg	5	4
1069063.26	1070048.93	985	door029.jpg	5	4
1075396.09	1078814.56	3418	door025.jpg	5	4
1079762.39	1081021.25	1258	door025.jpg	5	4
1081962.21	1082673.93	711	door029.jpg	5	4
1088028.36	1088977.83	949	door028.jpg	5	4
1089928.20	1090669.90	741	door029.jpg	5	4
1096027.70	1096750.15	722	door029.jpg	5	4
1102093.86	1102897.94	804	door027.jpg	5	4
1108226.69	1108775.59	548	door029.jpg	5	4
1114126.19	1114776.56	650	door027.jpg	5	4
1120109.02	1120694.83	585	door028.jpg	5	4
1233832.91	1235752.39	1919	door035.jpg	6	5
1241098.98	1242963.68	1864	door031.jpg	6	5
1243932.05	1245650.39	1718	door034.jpg	6	5
1246598.53	1247166.19	567	door034.jpg	6	5
1248098.40	1248746.53	648	door035.jpg	6	5
1254081.24	1254967.02	885	door031.jpg	6	5
1255947.75	1256850.59	902	door033.jpg	6	5
1262197.23	1263100.69	903	door034.jpg	6	5
1264047.07	1264556.71	509	door035.jpg	6	5
1269896.59	1270365.94	469	door035.jpg	6	5
1275696.11	1276107.12	411	door033.jpg	6	5
1281462.29	1281975.50	513	door033.jpg	6	5
1287328.47	1287708.76	380	door033.jpg	6	5
