DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
1573742.16	1574058.73	316	door024.jpg	5	4
1574992.04	1575527.37	535	door025.jpg	5	4
1576491.89	1576808.18	316	door026.jpg	5	4
1582141.37	1582409.90	268	door025.jpg	5	4
1583374.60	1583658.01	283	door026.jpg	5	4
1775740.24	1777368.28	1628	door033.jpg	6	5
1782739.61	1783215.24	475	door031.jpg	6	5
1784172.80	1785233.15	1060	door033.jpg	6	5
1790588.88	1791793.20	1204	door031.jpg	6	5
1792755.35	1794331.40	1576	door031.jpg	6	5
1795321.78	1796791.23	1469	door030.jpg	6	5
1797754.90	1798674.09	919	door031.jpg	6	5
1799638.06	1800508.55	870	door030.jpg	6	5
1801471.22	1802571.69	1100	door032.jpg	6	5
1807903.97	1809315.01	1411	door033.jpg	6	5
1814669.99	1815520.06	850	door032.jpg	6	5
1820852.77	1821527.43	674	door030.jpg	6	5
1822469.29	1823253.15	783	door033.jpg	6	5
1828602.05	1829548.23	946	door032.jpg	6	5
1834884.82	1834982.17	97	door030.jpg	6	5
1835918.04	1836413.78	495	door031.jpg	6	5
1837367.91	1837805.88	437	door032.jpg	6	5
1843134.06	1843417.93	283	door033.jpg	6	5
1848766.88	1849173.55	406	door032.jpg	6	5
1854499.67	1854934.21	434	door030.jpg	6	5
