id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
75	door016.jpg	door017.jpg	1347	1210856.85	1209508.96	f	3	2
74	door015.jpg	door017.jpg	3449	1215341.64	1211892.08	j	3	2
78	door015.jpg	door012.jpg	1048	1217423.35	1216375.01	j	3	2
85	door015.jpg	door014.jpg	2354	1220812.24	1218458.16	j	3	2
61	door012.jpg	door013.jpg	4095	1225936.95	1221841.18	j	3	2
76	door013.jpg	door012.jpg	1618	1228575.64	1226957.37	f	3	2
82	door015.jpg	door013.jpg	2224	1231831.93	1229607.12	j	3	2
63	door012.jpg	door015.jpg	3606	1236463.55	1232856.81	f	3	2
64	door012.jpg	door016.jpg	504	1237994.56	1237489.73	j	3	2
67	door013.jpg	door015.jpg	1259	1240282.19	1239022.92	f	3	2
87	door017.jpg	door014.jpg	825	1242131.94	1241306.06	f	3	2
68	door013.jpg	door016.jpg	1173	1244329.78	1243155.87	j	3	2
84	door017.jpg	door013.jpg	2819	1248175.07	1245355.67	f	3	2
90	door017.jpg	door016.jpg	721	1249927.24	1249205.32	f	3	2
72	door014.jpg	door017.jpg	2284	1253239.38	1250955.16	j	3	2
89	door017.jpg	door015.jpg	1220	1255491.95	1254271.52	f	3	2
109	door022.jpg	door018.jpg	4668	1407292.84	1402624.55	j	4	3
114	door023.jpg	door019.jpg	4074	1412432.30	1408357.35	j	4	3
115	door021.jpg	door020.jpg	4443	1417933.64	1413490.22	j	4	3
111	door020.jpg	door019.jpg	2694	1421650.66	1418956.38	j	4	3
94	door018.jpg	door022.jpg	11225	1433898.43	1422672.70	f	4	3
112	door021.jpg	door019.jpg	4061	1438983.20	1434921.58	j	4	3
117	door023.jpg	door020.jpg	3452	1443457.02	1440004.45	j	4	3
105	door022.jpg	door023.jpg	2156	1446644.05	1444487.37	f	4	3
113	door022.jpg	door019.jpg	2112	1449782.44	1447670.42	j	4	3
98	door019.jpg	door022.jpg	1246	1452050.33	1450803.46	f	4	3
92	door018.jpg	door020.jpg	852	1453922.08	1453069.92	f	4	3
104	door021.jpg	door023.jpg	1838	1456792.02	1454953.08	j	4	3
118	door022.jpg	door021.jpg	970	1458789.81	1457819.48	f	4	3
107	door020.jpg	door018.jpg	957	1460777.02	1459819.28	j	4	3
120	door023.jpg	door022.jpg	1666	1463468.49	1461802.44	j	4	3
106	door019.jpg	door018.jpg	1169	1465671.30	1464502.20	j	4	3
101	door020.jpg	door022.jpg	1475	1468177.31	1466702.00	j	4	3
110	door023.jpg	door018.jpg	1048	1470249.97	1469201.76	j	4	3
96	door019.jpg	door020.jpg	6266	1477550.95	1471284.90	j	4	3
91	door018.jpg	door019.jpg	976	1479561.22	1478584.24	f	4	3
100	door020.jpg	door021.jpg	1183	1481767.40	1480584.04	f	4	3
119	door023.jpg	door021.jpg	1706	1484507.31	1482800.51	f	4	3
99	door019.jpg	door023.jpg	1418	1486952.02	1485533.60	j	4	3
93	door018.jpg	door021.jpg	3305	1491289.04	1487983.37	f	4	3
102	door020.jpg	door023.jpg	2580	1494896.96	1492316.30	f	4	3
116	door022.jpg	door020.jpg	2664	1498597.43	1495932.64	j	4	3
97	door019.jpg	door021.jpg	958	1500590.65	1499632.30	f	4	3
95	door018.jpg	door023.jpg	1472	1503087.63	1501615.45	f	4	3
108	door021.jpg	door018.jpg	538	1504653.41	1504115.22	j	4	3
103	door021.jpg	door022.jpg	1173	1506855.36	1505681.74	j	4	3
136	door025.jpg	door024.jpg	4710	1654612.77	1649901.82	j	5	4
137	door026.jpg	door024.jpg	1130	1656781.49	1655651.29	j	5	4
130	door026.jpg	door027.jpg	1188	1659006.43	1657817.75	f	5	4
123	door024.jpg	door027.jpg	870	1660904.28	1660034.22	f	5	4
124	door024.jpg	door028.jpg	664	1662614.86	1661950.71	f	5	4
125	door024.jpg	door029.jpg	742	1664409.32	1663667.21	f	5	4
150	door029.jpg	door028.jpg	9329	1674763.12	1665433.72	j	5	4
121	door024.jpg	door025.jpg	1052	1676835.51	1675782.77	f	5	4
140	door029.jpg	door024.jpg	1428	1679294.83	1677865.91	j	5	4
139	door028.jpg	door024.jpg	752	1681068.16	1680315.68	j	5	4
145	door027.jpg	door026.jpg	795	1682893.86	1682098.85	j	5	4
122	door024.jpg	door026.jpg	1145	1685060.82	1683915.36	f	5	4
132	door026.jpg	door029.jpg	1663	1687745.28	1686081.83	f	5	4
143	door028.jpg	door025.jpg	1637	1690402.28	1688764.91	j	5	4
135	door028.jpg	door029.jpg	2784	1694215.73	1691431.34	f	5	4
144	door029.jpg	door025.jpg	3177	1698425.59	1695247.64	j	5	4
149	door029.jpg	door027.jpg	3261	1702709.12	1699447.26	j	5	4
129	door025.jpg	door029.jpg	1373	1705103.67	1703730.19	f	5	4
147	door029.jpg	door026.jpg	1684	1707814.07	1706129.98	j	5	4
141	door026.jpg	door025.jpg	9760	1718607.31	1708846.39	j	5	4
131	door026.jpg	door028.jpg	2309	1721938.54	1719628.74	f	5	4
142	door027.jpg	door025.jpg	1591	1724552.85	1722961.76	j	5	4
127	door025.jpg	door027.jpg	1881	1727459.61	1725578.20	f	5	4
133	door027.jpg	door028.jpg	9262	1737756.93	1728494.60	j	5	4
138	door027.jpg	door024.jpg	946	1739723.61	1738776.98	j	5	4
128	door025.jpg	door028.jpg	2374	1743118.07	1740743.47	f	5	4
146	door028.jpg	door026.jpg	3251	1747394.23	1744143.14	j	5	4
126	door025.jpg	door026.jpg	3601	1752027.23	1748426.10	f	5	4
134	door027.jpg	door029.jpg	6736	1759795.41	1753059.01	f	5	4
148	door028.jpg	door027.jpg	1672	1762497.42	1760824.95	j	5	4
179	door035.jpg	door033.jpg	7301	1953342.29	1946041.26	f	6	5
167	door032.jpg	door030.jpg	4040	1958447.28	1954407.16	j	6	5
159	door031.jpg	door035.jpg	4265	1963755.31	1959490.02	f	6	5
175	door033.jpg	door032.jpg	2285	1967075.46	1964789.53	j	6	5
151	door030.jpg	door031.jpg	1442	1969548.38	1968105.89	f	6	5
169	door034.jpg	door030.jpg	1496	1972085.60	1970589.00	j	6	5
166	door031.jpg	door030.jpg	1586	1974691.50	1973105.44	j	6	5
170	door035.jpg	door030.jpg	932	1976654.22	1975721.86	j	6	5
157	door031.jpg	door033.jpg	1237	1978925.94	1977688.34	f	6	5
176	door034.jpg	door032.jpg	1873	1981828.11	1979954.80	j	6	5
178	door034.jpg	door033.jpg	3943	1986797.99	1982854.55	f	6	5
161	door032.jpg	door034.jpg	1481	1989301.94	1987820.74	f	6	5
152	door030.jpg	door032.jpg	1208	1991545.24	1990337.19	f	6	5
173	door034.jpg	door031.jpg	1292	1993862.86	1992570.31	j	6	5
154	door030.jpg	door034.jpg	1945	1996832.21	1994886.78	f	6	5
174	door035.jpg	door031.jpg	2126	1999980.07	1997853.17	j	6	5
160	door032.jpg	door033.jpg	3190	2004193.01	2001002.88	f	6	5
163	door033.jpg	door034.jpg	3238	2008457.73	2005219.15	j	6	5
153	door030.jpg	door033.jpg	2210	2011695.96	2009485.42	f	6	5
162	door032.jpg	door035.jpg	1049	2013767.93	2012718.47	f	6	5
158	door031.jpg	door034.jpg	1777	2016579.24	2014801.61	f	6	5
168	door033.jpg	door030.jpg	1071	2018672.90	2017601.36	j	6	5
164	door033.jpg	door035.jpg	5725	2025426.70	2019701.15	j	6	5
165	door034.jpg	door035.jpg	10829	2037280.48	2026450.53	f	6	5
177	door035.jpg	door032.jpg	1038	2039354.79	2038316.10	j	6	5
180	door035.jpg	door034.jpg	5405	2045787.92	2040382.59	f	6	5
172	door033.jpg	door031.jpg	684	2047499.70	2046815.32	j	6	5
156	door031.jpg	door032.jpg	1255	2049787.20	2048531.83	j	6	5
155	door030.jpg	door035.jpg	683	2051498.34	2050814.96	f	6	5
171	door032.jpg	door031.jpg	7163	2059695.01	2052531.46	j	6	5
