DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
43481.04	48207.81	4726	door005.jpg	1	0
53563.54	58648.64	5085	door001.jpg	1	0
59613.03	61412.47	1799	door001.jpg	1	0
62379.47	64394.79	2015	door003.jpg	1	0
69762.18	70868.35	1106	door004.jpg	1	0
71812.02	73093.33	1281	door004.jpg	1	0
74028.49	75193.21	1164	door001.jpg	1	0
76144.97	77097.69	952	door003.jpg	1	0
82461.13	83137.73	676	door003.jpg	1	0
88510.62	89121.99	611	door003.jpg	1	0
94476.80	95226.66	749	door004.jpg	1	0
96159.99	97022.34	862	door005.jpg	1	0
102359.48	102970.99	611	door005.jpg	1	0
108308.98	109235.65	926	door004.jpg	1	0
110175.49	110941.17	765	door003.jpg	1	0
116291.64	117078.97	787	door004.jpg	1	0
118024.84	118666.30	641	door001.jpg	1	0
119624.72	120396.64	771	door005.jpg	1	0
125724.20	126145.28	421	door005.jpg	1	0
131473.73	132193.79	720	door001.jpg	1	0
285160.95	286714.90	1553	door007.jpg	2	1
287694.08	289227.21	1533	door009.jpg	2	1
294576.84	295237.26	660	door010.jpg	2	1
296193.39	296912.46	719	door009.jpg	2	1
302242.87	302881.67	638	door007.jpg	2	1
303842.75	304462.58	619	door011.jpg	2	1
309808.92	309927.99	119	door007.jpg	2	1
310875.50	311280.38	404	door007.jpg	2	1
312225.37	312731.41	506	door010.jpg	2	1
313691.93	314186.48	494	door011.jpg	2	1
319541.44	320079.14	537	door010.jpg	2	1
321041.30	321507.09	465	door011.jpg	2	1
326857.50	327493.01	635	door010.jpg	2	1
328457.37	328814.82	357	door011.jpg	2	1
334156.89	334633.60	476	door010.jpg	2	1
335590.11	335933.32	343	door007.jpg	2	1
336873.34	337289.29	415	door009.jpg	2	1
342622.85	343004.04	381	door009.jpg	2	1
348339.04	348652.30	313	door009.jpg	2	1
353988.57	354613.49	624	door011.jpg	2	1
481877.94	482715.68	837	door016.jpg	3	2
483694.46	484384.61	690	door017.jpg	3	2
489727.29	490273.88	546	door015.jpg	3	2
495660.14	496029.22	369	door015.jpg	3	2
501392.99	501757.21	364	door015.jpg	3	2
507125.85	508012.33	886	door013.jpg	3	2
508975.71	509756.01	780	door017.jpg	3	2
515091.87	515785.34	693	door016.jpg	3	2
516725.05	517107.42	382	door017.jpg	3	2
522441.26	523013.07	571	door013.jpg	3	2
523974.45	524732.77	758	door013.jpg	3	2
525690.98	526335.17	644	door015.jpg	3	2
531690.49	532552.02	861	door016.jpg	3	2
533490.34	533909.93	419	door016.jpg	3	2
534856.88	535340.25	483	door013.jpg	3	2
536290.09	536935.44	645	door013.jpg	3	2
537889.97	538358.57	468	door016.jpg	3	2
539306.52	539833.84	527	door015.jpg	3	2
545189.37	545685.68	496	door017.jpg	3	2
551022.20	551313.76	291	door017.jpg	3	2
681544.69	684052.33	2507	door019.jpg	4	3
685077.74	685811.46	733	door018.jpg	4	3
686844.27	687305.86	461	door021.jpg	4	3
692660.43	693081.39	420	door021.jpg	4	3
698426.62	698921.21	494	door018.jpg	4	3
699926.52	700514.61	588	door020.jpg	4	3
705842.68	706154.83	312	door020.jpg	4	3
711492.21	712100.64	608	door018.jpg	4	3
713042.08	713324.91	282	door019.jpg	4	3
714275.31	714549.26	273	door018.jpg	4	3
715491.89	715875.93	384	door020.jpg	4	3
721208.06	721831.92	623	door021.jpg	4	3
727190.90	727932.62	741	door020.jpg	4	3
733273.74	734004.37	730	door021.jpg	4	3
739356.55	739854.82	498	door019.jpg	4	3
740806.44	741150.67	344	door019.jpg	4	3
742106.34	742537.86	431	door021.jpg	4	3
747889.20	748321.11	431	door020.jpg	4	3
753655.38	754053.11	397	door019.jpg	4	3
755005.26	755366.44	361	door018.jpg	4	3
866546.01	945842.75	79296	door025.jpg	5	4
946822.66	947597.69	775	door025.jpg	5	4
948572.50	949258.30	685	door027.jpg	5	4
954622.02	955308.28	686	door026.jpg	5	4
960638.18	960925.70	287	door026.jpg	5	4
966254.39	966826.74	572	door025.jpg	5	4
967804.24	968562.50	758	door024.jpg	5	4
969504.12	970068.00	563	door025.jpg	5	4
971020.65	971434.26	413	door026.jpg	5	4
976770.18	977393.95	623	door027.jpg	5	4
982753.01	983299.53	546	door027.jpg	5	4
988652.53	989140.74	488	door024.jpg	5	4
990085.74	990454.67	368	door024.jpg	5	4
991402.28	991744.02	341	door024.jpg	5	4
992685.53	993168.07	482	door027.jpg	5	4
998518.36	999045.32	526	door026.jpg	5	4
1004384.56	1004712.84	328	door026.jpg	5	4
1010050.74	1010565.83	515	door024.jpg	5	4
1011500.62	1011983.10	482	door027.jpg	5	4
1017350.14	1017779.00	428	door025.jpg	5	4
1136890.21	1137590.10	699	door033.jpg	6	5
1142939.70	1143844.48	904	door032.jpg	6	5
1149205.84	1149811.63	605	door030.jpg	6	5
1150805.71	1151273.56	467	door030.jpg	6	5
1152272.26	1152609.48	337	door030.jpg	6	5
1153588.82	1154054.63	465	door033.jpg	6	5
