id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
111	door020.jpg	door019.jpg	1529	1014849.57	1013319.74	f	4	3
95	door018.jpg	door023.jpg	715	1016651.59	1015936.19	f	4	3
100	door020.jpg	door021.jpg	463	1018165.71	1017702.68	f	4	3
106	door019.jpg	door018.jpg	470	1019656.72	1019185.90	j	4	3
105	door022.jpg	door023.jpg	2951	1023670.98	1020719.09	j	4	3
114	door023.jpg	door019.jpg	2269	1026971.23	1024702.09	f	4	3
110	door023.jpg	door018.jpg	713	1028715.49	1028001.80	j	4	3
97	door019.jpg	door021.jpg	2183	1031918.16	1029734.98	f	4	3
112	door021.jpg	door019.jpg	1071	1034022.44	1032951.37	j	4	3
99	door019.jpg	door023.jpg	1330	1036381.77	1035051.19	j	4	3
96	door019.jpg	door020.jpg	652	1038070.40	1037417.64	j	4	3
119	door023.jpg	door021.jpg	1066	1040167.17	1039100.83	f	4	3
116	door022.jpg	door020.jpg	749	1041950.21	1041200.64	j	4	3
118	door022.jpg	door021.jpg	1553	1044537.14	1042983.82	f	4	3
103	door021.jpg	door022.jpg	710	1046277.13	1045566.94	j	4	3
101	door020.jpg	door022.jpg	653	1047953.83	1047300.11	f	4	3
120	door023.jpg	door022.jpg	973	1049956.78	1048983.29	f	4	3
117	door023.jpg	door020.jpg	836	1051819.50	1050983.13	j	4	3
108	door021.jpg	door018.jpg	558	1053407.93	1052849.62	j	4	3
98	door019.jpg	door022.jpg	1577	1056010.72	1054432.82	j	4	3
91	door018.jpg	door019.jpg	626	1057658.61	1057032.60	f	4	3
92	door018.jpg	door020.jpg	1324	1060006.70	1058682.45	f	4	3
94	door018.jpg	door022.jpg	484	1061516.57	1061032.25	f	4	3
107	door020.jpg	door018.jpg	758	1063307.67	1062548.78	j	4	3
93	door018.jpg	door021.jpg	574	1064906.63	1064331.96	f	4	3
113	door022.jpg	door019.jpg	1098	1067029.86	1065931.82	f	4	3
109	door022.jpg	door018.jpg	578	1068643.87	1068064.98	j	4	3
115	door021.jpg	door020.jpg	529	1070194.79	1069664.84	j	4	3
102	door020.jpg	door023.jpg	494	1071709.08	1071214.70	f	4	3
104	door021.jpg	door023.jpg	845	1073576.89	1072731.24	j	4	3
136	door025.jpg	door024.jpg	1132	1200569.04	1199436.81	j	5	4
148	door028.jpg	door027.jpg	1295	1202932.40	1201636.64	f	5	4
139	door028.jpg	door024.jpg	658	1204611.49	1203953.11	j	5	4
145	door027.jpg	door026.jpg	1026	1206679.83	1205652.96	j	5	4
128	door025.jpg	door028.jpg	1106	1208809.13	1207702.78	j	5	4
142	door027.jpg	door025.jpg	1524	1211360.72	1209835.93	j	5	4
122	door024.jpg	door026.jpg	1470	1213856.59	1212385.71	f	5	4
146	door028.jpg	door026.jpg	592	1215477.67	1214885.50	j	5	4
124	door024.jpg	door028.jpg	679	1217181.34	1216502.01	f	5	4
141	door026.jpg	door025.jpg	980	1219182.03	1218201.87	f	5	4
121	door024.jpg	door025.jpg	704	1220906.34	1220201.69	f	5	4
132	door026.jpg	door029.jpg	791	1222743.36	1221951.52	f	5	4
143	door028.jpg	door025.jpg	1488	1225256.81	1223768.05	f	5	4
150	door029.jpg	door028.jpg	1628	1227913.35	1226284.49	f	5	4
147	door029.jpg	door026.jpg	1366	1230300.26	1228934.25	j	5	4
129	door025.jpg	door029.jpg	1187	1232521.80	1231334.06	j	5	4
130	door026.jpg	door027.jpg	995	1234546.41	1233550.54	f	5	4
138	door027.jpg	door024.jpg	565	1236132.96	1235567.02	j	5	4
134	door027.jpg	door029.jpg	1872	1239038.91	1237166.89	j	5	4
144	door029.jpg	door025.jpg	1310	1241377.41	1240066.63	f	5	4
127	door025.jpg	door027.jpg	912	1243312.37	1242399.76	j	5	4
123	door024.jpg	door027.jpg	1603	1245936.48	1244332.92	f	5	4
131	door026.jpg	door028.jpg	1005	1247971.15	1246966.02	f	5	4
135	door028.jpg	door029.jpg	761	1249760.22	1248999.18	j	5	4
133	door027.jpg	door028.jpg	555	1251337.67	1250782.36	f	5	4
137	door026.jpg	door024.jpg	1056	1253421.82	1252365.56	j	5	4
140	door029.jpg	door024.jpg	600	1255048.87	1254448.70	j	5	4
149	door029.jpg	door027.jpg	1291	1257373.88	1256081.90	f	5	4
125	door024.jpg	door029.jpg	834	1259233.01	1258398.36	f	5	4
126	door025.jpg	door026.jpg	1033	1261298.07	1260264.86	j	5	4
168	door033.jpg	door030.jpg	1181	1376785.88	1375604.81	j	6	5
173	door034.jpg	door031.jpg	1601	1379523.06	1377921.25	j	6	5
