DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
55745.46	59275.66	3530	door000.jpg	1	0
60211.73	60998.92	787	door000.jpg	1	0
61978.23	64695.47	2717	door001.jpg	1	0
65727.89	66288.94	561	door003.jpg	1	0
71677.34	73517.46	1840	door000.jpg	1	0
74460.42	75257.91	797	door001.jpg	1	0
76226.93	76841.25	614	door001.jpg	1	0
77826.78	78485.40	658	door000.jpg	1	0
79476.63	80374.46	897	door002.jpg	1	0
85709.39	86681.70	972	door001.jpg	1	0
87659.21	88007.25	348	door001.jpg	1	0
88975.75	90477.16	1501	door002.jpg	1	0
95808.46	96370.04	561	door002.jpg	1	0
101707.92	102853.27	1145	door003.jpg	1	0
108223.98	109075.85	851	door003.jpg	1	0
114456.74	114736.40	279	door000.jpg	1	0
115689.96	116278.31	588	door002.jpg	1	0
121606.09	121875.95	269	door003.jpg	1	0
127222.24	127732.61	510	door002.jpg	1	0
133071.70	133330.17	258	door003.jpg	1	0
343635.68	347720.81	4085	door007.jpg	2	1
348701.87	351598.03	2896	door008.jpg	2	1
356951.12	357571.23	620	door007.jpg	2	1
358517.63	359010.37	492	door007.jpg	2	1
359967.51	360577.35	609	door009.jpg	2	1
365933.63	367498.44	1564	door006.jpg	2	1
368450.07	369050.95	600	door006.jpg	2	1
370016.60	370582.70	566	door008.jpg	2	1
375932.72	376617.18	684	door006.jpg	2	1
377582.55	378810.11	1227	door007.jpg	2	1
379749.03	380613.49	864	door008.jpg	2	1
385965.12	388421.40	2456	door007.jpg	2	1
389364.80	390458.31	1093	door009.jpg	2	1
395797.56	396574.48	776	door008.jpg	2	1
401930.31	402596.83	666	door006.jpg	2	1
403546.84	408454.43	4907	door009.jpg	2	1
413795.88	414318.93	523	door009.jpg	2	1
419645.36	424045.06	4399	door008.jpg	2	1
429394.46	429805.04	410	door009.jpg	2	1
435143.94	436056.39	912	door006.jpg	2	1
578747.39	580140.56	1393	door015.jpg	3	2
585513.45	588288.23	2774	door014.jpg	3	2
593629.36	594262.46	633	door014.jpg	3	2
599595.47	600191.98	596	door014.jpg	3	2
605528.26	605968.16	439	door015.jpg	3	2
611327.72	612031.52	703	door012.jpg	3	2
612977.59	613493.36	515	door012.jpg	3	2
614427.44	615099.80	672	door015.jpg	3	2
620443.55	620977.10	533	door015.jpg	3	2
626326.36	626833.29	506	door015.jpg	3	2
632209.15	633236.25	1027	door013.jpg	3	2
634192.30	635574.28	1381	door012.jpg	3	2
636508.76	637329.69	820	door014.jpg	3	2
642658.20	643257.73	599	door012.jpg	3	2
644191.38	644886.87	695	door014.jpg	3	2
650224.15	650922.88	698	door013.jpg	3	2
651874.01	652410.72	536	door013.jpg	3	2
653373.86	653996.95	623	door012.jpg	3	2
654940.39	655523.49	583	door013.jpg	3	2
656473.59	656875.07	401	door013.jpg	3	2
804160.00	804888.55	728	door023.jpg	4	3
810259.44	811012.19	752	door022.jpg	4	3
811992.62	814381.24	2388	door023.jpg	4	3
819741.90	820604.37	862	door019.jpg	4	3
821558.40	822387.66	829	door022.jpg	4	3
823341.58	823836.15	494	door022.jpg	4	3
824791.45	825209.55	418	door022.jpg	4	3
826191.31	826846.90	655	door021.jpg	4	3
832174.10	833900.65	1726	door019.jpg	4	3
834840.53	835524.05	683	door021.jpg	4	3
840856.64	841812.47	955	door019.jpg	4	3
842756.45	845929.81	3173	door022.jpg	4	3
846889.41	847434.70	545	door023.jpg	4	3
852788.87	853217.22	428	door023.jpg	4	3
858571.66	858817.93	246	door021.jpg	4	3
864154.48	865644.83	1490	door019.jpg	4	3
866587.59	867475.71	888	door023.jpg	4	3
872820.36	873225.45	405	door021.jpg	4	3
878553.17	880341.48	1788	door021.jpg	4	3
885669.17	886498.98	829	door019.jpg	4	3
997142.26	998264.88	1122	door029.jpg	5	4
1003625.00	1004766.71	1141	door028.jpg	5	4
1005741.48	1006275.73	534	door029.jpg	5	4
1011640.93	1012648.48	1007	door027.jpg	5	4
1017990.35	1019102.30	1111	door025.jpg	5	4
1020040.15	1020819.54	779	door029.jpg	5	4
1026172.93	1027440.90	1267	door029.jpg	5	4
1032788.99	1033701.37	912	door025.jpg	5	4
1034638.82	1035288.67	649	door028.jpg	5	4
1036238.67	1050869.34	14630	door027.jpg	5	4
1056203.51	1056760.86	557	door025.jpg	5	4
1057703.37	1058150.77	447	door028.jpg	5	4
1059103.23	1059453.40	350	door027.jpg	5	4
1064786.06	1066966.50	2180	door025.jpg	5	4
1067902.43	1068474.71	572	door027.jpg	5	4
1073801.89	1074297.53	495	door029.jpg	5	4
1079651.35	1082884.65	3233	door025.jpg	5	4
1083817.63	1084989.63	1171	door027.jpg	5	4
1090317.03	1090928.42	611	door028.jpg	5	4
1091883.56	1092224.56	341	door028.jpg	5	4
1235203.71	1237471.32	2267	door033.jpg	6	5
1242819.68	1243168.47	348	door033.jpg	6	5
1248535.82	1248916.96	381	door034.jpg	6	5
1249869.02	1250558.71	689	door033.jpg	6	5
1255918.46	1257235.51	1317	door031.jpg	6	5
1258218.26	1259115.52	897	door035.jpg	6	5
1264451.03	1265353.00	901	door031.jpg	6	5
1266317.52	1266944.80	627	door035.jpg	6	5
1272283.65	1273483.93	1200	door034.jpg	6	5
1274433.44	1275802.62	1369	door031.jpg	6	5
1276766.55	1277209.74	443	door031.jpg	6	5
1278166.42	1278843.60	677	door033.jpg	6	5
1284199.20	1284691.33	492	door033.jpg	6	5
1290048.68	1290663.44	614	door035.jpg	6	5
1295998.13	1297231.73	1233	door034.jpg	6	5
1298181.25	1298643.77	462	door034.jpg	6	5
1299581.13	1300115.48	534	door035.jpg	6	5
1305447.26	1306048.45	601	door035.jpg	6	5
1311380.04	1311879.54	499	door034.jpg	6	5
1312813.25	1317739.88	4926	door031.jpg	6	5
