id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
20	door005.jpg	door000.jpg	9379	507751.60	498372.30	j	1	0
4	door000.jpg	door004.jpg	12785	521623.70	508838.01	f	1	0
8	door001.jpg	door004.jpg	5730	528400.94	522670.05	f	1	0
5	door000.jpg	door005.jpg	8292	537728.54	529436.11	f	1	0
24	door005.jpg	door001.jpg	4244	542996.91	538751.93	j	1	0
26	door004.jpg	door002.jpg	6171	550206.55	544034.76	j	1	0
21	door002.jpg	door001.jpg	9318	560552.55	551234.11	f	1	0
1	door000.jpg	door001.jpg	7069	568652.38	561583.15	f	1	0
15	door004.jpg	door005.jpg	10509	580191.81	569682.41	f	1	0
30	door005.jpg	door004.jpg	3803	585018.25	581214.69	j	1	0
17	door002.jpg	door000.jpg	4146	590194.20	586047.58	j	1	0
27	door005.jpg	door002.jpg	5919	597133.08	591213.76	j	1	0
28	door004.jpg	door003.jpg	9517	607697.12	598179.78	f	1	0
13	door003.jpg	door004.jpg	2304	611033.42	608728.81	j	1	0
11	door002.jpg	door004.jpg	4924	616986.22	612061.85	f	1	0
25	door003.jpg	door002.jpg	2476	620487.56	618011.29	j	1	0
19	door004.jpg	door000.jpg	7351	628862.09	621510.98	j	1	0
22	door003.jpg	door001.jpg	2934	632828.00	629893.55	j	1	0
18	door003.jpg	door000.jpg	4333	638193.75	633859.84	j	1	0
12	door002.jpg	door005.jpg	3844	643070.95	639226.01	f	1	0
3	door000.jpg	door003.jpg	7086	651178.93	644092.24	f	1	0
23	door004.jpg	door001.jpg	3080	655288.29	652208.16	j	1	0
2	door000.jpg	door002.jpg	5870	662195.00	656324.44	f	1	0
7	door001.jpg	door003.jpg	2091	665315.62	663223.80	f	1	0
29	door005.jpg	door003.jpg	5192	671533.18	666340.20	j	1	0
6	door001.jpg	door002.jpg	8510	681066.43	672556.29	j	1	0
10	door002.jpg	door003.jpg	3806	685895.62	682088.74	f	1	0
14	door003.jpg	door005.jpg	2168	689090.37	686921.63	f	1	0
16	door001.jpg	door000.jpg	4732	694853.70	690121.33	j	1	0
9	door001.jpg	door005.jpg	3829	699717.24	695887.48	f	1	0
48	door009.jpg	door006.jpg	4557	991017.86	986460.74	j	2	1
44	door009.jpg	door011.jpg	7455	999515.36	992060.24	j	2	1
55	door009.jpg	door008.jpg	2875	1003434.57	1000559.45	j	2	1
52	door009.jpg	door007.jpg	2411	1006886.79	1004475.76	j	2	1
31	door006.jpg	door007.jpg	1850	1009759.60	1007908.78	f	2	1
57	door011.jpg	door008.jpg	14470	1025261.91	1010791.85	f	2	1
51	door008.jpg	door007.jpg	7265	1033555.50	1026290.44	f	2	1
32	door006.jpg	door008.jpg	1473	1036063.11	1034589.68	f	2	1
40	door008.jpg	door009.jpg	5647	1042737.42	1037089.43	f	2	1
43	door009.jpg	door010.jpg	6906	1050695.76	1043788.80	j	2	1
41	door008.jpg	door010.jpg	4528	1056249.79	1051721.43	j	2	1
60	door011.jpg	door010.jpg	5133	1062404.61	1057270.92	j	2	1
33	door006.jpg	door009.jpg	1247	1064684.81	1063437.01	f	2	1
58	door010.jpg	door009.jpg	3781	1069502.12	1065720.13	f	2	1
37	door007.jpg	door009.jpg	1375	1071912.31	1070536.36	f	2	1
53	door010.jpg	door007.jpg	6707	1079643.60	1072936.15	f	2	1
34	door006.jpg	door010.jpg	2139	1082808.74	1080668.76	f	2	1
46	door007.jpg	door006.jpg	2045	1085881.00	1083835.15	j	2	1
45	door010.jpg	door011.jpg	7759	1094660.92	1086901.52	j	2	1
54	door011.jpg	door007.jpg	2896	1098580.58	1095684.04	f	2	1
39	door007.jpg	door011.jpg	11826	1111426.49	1099600.35	j	2	1
35	door006.jpg	door011.jpg	4059	1116508.91	1112449.19	f	2	1
47	door008.jpg	door006.jpg	1034	1118566.87	1117532.04	j	2	1
59	door011.jpg	door009.jpg	1314	1120913.21	1119598.52	f	2	1
50	door011.jpg	door006.jpg	1001	1122949.86	1121948.31	j	2	1
38	door007.jpg	door010.jpg	1264	1125245.59	1123981.45	j	2	1
56	door010.jpg	door008.jpg	1273	1127555.02	1126281.25	f	2	1
49	door010.jpg	door006.jpg	1348	1129929.87	1128581.02	j	2	1
42	door008.jpg	door011.jpg	8628	1139592.91	1130964.14	j	2	1
36	door007.jpg	door008.jpg	5752	1146365.26	1140613.25	j	2	1
71	door014.jpg	door016.jpg	10681	1405388.00	1394706.55	f	3	2
70	door014.jpg	door015.jpg	2067	1408506.00	1406438.81	f	3	2
88	door016.jpg	door015.jpg	3008	1412547.17	1409538.53	f	3	2
74	door015.jpg	door017.jpg	9957	1423546.01	1413588.15	j	3	2
90	door017.jpg	door016.jpg	7928	1432499.30	1424570.49	j	3	2
65	door012.jpg	door017.jpg	3952	1437488.32	1433536.31	f	3	2
75	door016.jpg	door017.jpg	10372	1448891.26	1438519.21	j	3	2
73	door015.jpg	door016.jpg	2677	1452595.64	1449918.15	j	3	2
64	door012.jpg	door016.jpg	2506	1456123.83	1453617.82	f	3	2
78	door015.jpg	door012.jpg	3217	1460368.16	1457150.82	j	3	2
61	door012.jpg	door013.jpg	1275	1462692.88	1461417.09	f	3	2
69	door013.jpg	door017.jpg	6837	1470554.00	1463716.89	f	3	2
68	door013.jpg	door016.jpg	4756	1476339.62	1471582.83	f	3	2
86	door016.jpg	door014.jpg	2133	1479498.98	1477365.63	j	3	2
76	door013.jpg	door012.jpg	1521	1482053.35	1480532.01	j	3	2
72	door014.jpg	door017.jpg	10495	1493576.95	1483081.77	f	3	2
82	door015.jpg	door013.jpg	2079	1496676.57	1494597.38	j	3	2
84	door017.jpg	door013.jpg	6923	1504620.47	1497697.09	j	3	2
83	door016.jpg	door013.jpg	2519	1508165.95	1505646.36	j	3	2
66	door013.jpg	door014.jpg	5723	1514919.24	1509196.03	j	3	2
81	door014.jpg	door013.jpg	1769	1517715.06	1515945.43	f	3	2
80	door017.jpg	door012.jpg	2184	1520929.38	1518745.16	j	3	2
77	door014.jpg	door012.jpg	836	1522798.17	1521961.53	j	3	2
79	door016.jpg	door012.jpg	1123	1524951.15	1523828.03	j	3	2
85	door015.jpg	door014.jpg	2443	1528421.50	1525977.83	j	3	2
