DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
64191.87	71223.65	7031	door000.jpg	1	0
72157.87	77822.23	5664	door000.jpg	1	0
78823.95	82371.98	3548	door003.jpg	1	0
87723.17	92267.07	4543	door000.jpg	1	0
93239.36	94140.39	901	door001.jpg	1	0
95139.19	98286.78	3147	door001.jpg	1	0
99288.83	100364.56	1075	door002.jpg	1	0
105704.94	106936.79	1231	door001.jpg	1	0
107888.09	109836.87	1948	door002.jpg	1	0
115170.78	117485.35	2314	door002.jpg	1	0
122820.10	125881.23	3061	door003.jpg	1	0
131236.04	132026.92	790	door001.jpg	1	0
132985.89	133719.72	733	door001.jpg	1	0
134685.73	137210.13	2524	door003.jpg	1	0
142568.39	143762.15	1193	door002.jpg	1	0
149101.15	176065.81	26964	door000.jpg	1	0
177015.38	177836.70	821	door003.jpg	1	0
183181.50	183618.12	436	door002.jpg	1	0
188947.66	189503.18	555	door003.jpg	1	0
194847.15	195754.17	907	door000.jpg	1	0
389996.77	393622.86	3626	door008.jpg	2	1
398979.34	401262.79	2283	door006.jpg	2	1
402212.39	402786.24	573	door006.jpg	2	1
403745.59	404567.50	821	door009.jpg	2	1
409911.72	410542.02	630	door009.jpg	2	1
415894.54	416360.64	466	door006.jpg	2	1
417294.42	418796.67	1502	door006.jpg	2	1
419760.87	420344.23	583	door007.jpg	2	1
421294.07	421797.78	503	door009.jpg	2	1
427143.56	427604.14	460	door007.jpg	2	1
428560.10	428995.92	435	door007.jpg	2	1
429959.97	430440.45	480	door009.jpg	2	1
435792.80	436307.57	514	door007.jpg	2	1
437259.33	437686.59	427	door009.jpg	2	1
443042.16	443252.41	210	door007.jpg	2	1
444208.73	444640.62	431	door006.jpg	2	1
445575.28	445827.26	251	door008.jpg	2	1
451158.12	451646.26	488	door008.jpg	2	1
456974.27	457428.41	454	door008.jpg	2	1
462757.11	463167.89	410	door008.jpg	2	1
599728.48	600704.11	975	door013.jpg	3	2
601678.31	602079.88	401	door015.jpg	3	2
607444.47	607799.08	354	door014.jpg	3	2
613127.32	613801.03	673	door015.jpg	3	2
619176.78	620794.48	1617	door012.jpg	3	2
621743.24	622477.89	734	door014.jpg	3	2
627809.37	628713.65	904	door013.jpg	3	2
629675.87	630272.83	596	door015.jpg	3	2
635625.37	636380.32	754	door012.jpg	3	2
637325.20	637830.78	505	door014.jpg	3	2
643158.04	643716.88	558	door012.jpg	3	2
644657.90	645180.08	522	door014.jpg	3	2
650507.39	650578.97	71	door013.jpg	3	2
651540.63	652267.12	726	door015.jpg	3	2
657623.43	657938.78	315	door015.jpg	3	2
663289.61	664136.18	846	door013.jpg	3	2
665089.45	665711.96	622	door014.jpg	3	2
671038.92	671394.89	355	door012.jpg	3	2
672338.82	672771.21	432	door012.jpg	3	2
673705.37	674302.43	597	door013.jpg	3	2
790611.84	792369.85	1758	door019.jpg	4	3
793344.93	794018.89	673	door021.jpg	4	3
799344.41	799774.37	429	door019.jpg	4	3
800727.61	801320.86	593	door022.jpg	4	3
802294.14	803133.53	839	door023.jpg	4	3
808476.94	810172.68	1695	door022.jpg	4	3
811126.71	811569.79	443	door022.jpg	4	3
812526.58	813047.58	521	door021.jpg	4	3
818376.07	818914.09	538	door023.jpg	4	3
824258.89	825088.78	829	door021.jpg	4	3
830425.03	831211.14	786	door019.jpg	4	3
832158.20	832614.85	456	door023.jpg	4	3
837957.70	838700.30	742	door022.jpg	4	3
839657.56	840129.64	472	door021.jpg	4	3
845457.05	846077.55	620	door019.jpg	4	3
847023.57	847577.98	554	door023.jpg	4	3
852923.07	853502.91	579	door019.jpg	4	3
854439.59	855656.70	1217	door023.jpg	4	3
861005.69	861425.34	419	door021.jpg	4	3
866755.18	867450.25	695	door022.jpg	4	3
985894.79	987092.88	1198	door028.jpg	5	4
988061.27	988502.03	440	door027.jpg	5	4
993860.76	994262.31	401	door025.jpg	5	4
995227.31	996248.93	1021	door027.jpg	5	4
1001593.43	1001966.05	372	door025.jpg	5	4
1002926.63	1003476.81	550	door027.jpg	5	4
1008826.13	1009268.48	442	door028.jpg	5	4
1010225.99	1010930.24	704	door029.jpg	5	4
1016258.80	1016762.75	503	door029.jpg	5	4
1022091.63	1022851.74	760	door025.jpg	5	4
1023808.14	1024338.26	530	door025.jpg	5	4
1025291.34	1025949.94	658	door027.jpg	5	4
1031307.49	1031758.80	451	door027.jpg	5	4
1037106.99	1037750.48	643	door029.jpg	5	4
1043089.81	1043874.35	784	door028.jpg	5	4
1044822.97	1046586.60	1763	door025.jpg	5	4
1047539.40	1048011.92	472	door028.jpg	5	4
1048955.96	1049474.48	518	door029.jpg	5	4
1054805.45	1055110.72	305	door028.jpg	5	4
1056055.32	1056473.01	417	door029.jpg	5	4
1188110.47	1189194.48	1084	door035.jpg	6	5
1194543.24	1195858.00	1314	door031.jpg	6	5
1196809.72	1197993.56	1183	door031.jpg	6	5
1198976.18	1199510.65	534	door033.jpg	6	5
1204875.67	1205334.80	459	door034.jpg	6	5
1206275.57	1207832.49	1556	door033.jpg	6	5
1213191.62	1213577.82	386	door034.jpg	6	5
1214524.84	1215013.18	488	door033.jpg	6	5
1220357.67	1221287.30	929	door031.jpg	6	5
