DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
79597.80	86001.07	6403	door001.jpg	1	0
86997.11	89983.38	2986	door000.jpg	1	0
90963.41	93696.50	2733	door003.jpg	1	0
99046.01	102388.64	3342	door001.jpg	1	0
103345.62	108178.17	4832	door000.jpg	1	0
109111.77	110387.06	1275	door001.jpg	1	0
111344.89	112477.75	1132	door001.jpg	1	0
113428.04	116517.80	3089	door000.jpg	1	0
117477.65	122328.56	4850	door002.jpg	1	0
127660.06	128751.15	1091	door002.jpg	1	0
134092.79	136149.06	2056	door002.jpg	1	0
141475.45	144637.71	3162	door003.jpg	1	0
150041.33	169493.83	19452	door000.jpg	1	0
170439.45	172496.38	2056	door001.jpg	1	0
173455.85	175340.26	1884	door002.jpg	1	0
180671.85	182827.20	2155	door003.jpg	1	0
188171.15	191171.71	3000	door002.jpg	1	0
196503.73	199312.55	2808	door003.jpg	1	0
204669.64	205374.52	704	door003.jpg	1	0
210735.74	213819.15	3083	door000.jpg	1	0
494492.98	499309.50	4816	door009.jpg	2	1
504675.38	506684.29	2008	door006.jpg	2	1
507658.45	509405.86	1747	door007.jpg	2	1
510358.20	511720.47	1362	door007.jpg	2	1
512674.66	514534.00	1859	door006.jpg	2	1
515474.40	516906.12	1431	door007.jpg	2	1
517874.18	520359.70	2485	door008.jpg	2	1
525690.12	526522.84	832	door008.jpg	2	1
531856.22	538208.56	6352	door009.jpg	2	1
543555.14	545942.91	2387	door008.jpg	2	1
551271.11	553414.44	2143	door006.jpg	2	1
554354.16	555933.38	1579	door006.jpg	2	1
556870.60	558272.44	1401	door006.jpg	2	1
559220.38	561140.81	1920	door009.jpg	2	1
566486.37	567907.03	1420	door008.jpg	2	1
573235.76	574823.77	1588	door009.jpg	2	1
580168.46	585060.65	4892	door007.jpg	2	1
586017.91	587582.26	1564	door008.jpg	2	1
592917.28	595257.52	2340	door009.jpg	2	1
600616.57	603217.36	2600	door007.jpg	2	1
838411.37	840052.14	1640	door013.jpg	3	2
841027.80	843209.99	2182	door014.jpg	3	2
848560.45	849501.07	940	door014.jpg	3	2
854876.54	856101.07	1224	door015.jpg	3	2
861442.60	862564.09	1121	door015.jpg	3	2
867892.00	868578.67	686	door015.jpg	3	2
873908.11	875987.50	2079	door014.jpg	3	2
881340.76	884052.11	2711	door013.jpg	3	2
884990.42	886025.84	1035	door013.jpg	3	2
886990.25	888585.81	1595	door012.jpg	3	2
889540.01	890415.25	875	door012.jpg	3	2
891373.18	892543.20	1170	door012.jpg	3	2
893506.32	895155.95	1649	door014.jpg	3	2
900505.66	902171.27	1665	door015.jpg	3	2
907505.03	908758.54	1253	door012.jpg	3	2
909721.48	910390.76	669	door012.jpg	3	2
911354.67	912223.12	868	door015.jpg	3	2
917554.10	918477.55	923	door013.jpg	3	2
919420.60	920959.24	1538	door013.jpg	3	2
921903.71	922667.06	763	door014.jpg	3	2
1079872.50	1080818.83	946	door023.jpg	4	3
1086171.93	1087269.51	1097	door022.jpg	4	3
1088205.08	1090752.56	2547	door023.jpg	4	3
1096104.36	1096971.09	866	door021.jpg	4	3
1102320.44	1102866.34	545	door021.jpg	4	3
1108219.91	1108890.15	670	door022.jpg	4	3
1109853.09	1111035.17	1182	door019.jpg	4	3
1111986.22	1113580.32	1594	door022.jpg	4	3
1114519.33	1117025.84	2506	door021.jpg	4	3
1122368.60	1123306.61	938	door019.jpg	4	3
1124268.43	1125064.65	796	door019.jpg	4	3
1126018.28	1127472.21	1453	door022.jpg	4	3
1128418.06	1130445.13	2027	door021.jpg	4	3
1135800.70	1136732.90	932	door021.jpg	4	3
1142083.44	1143331.94	1248	door023.jpg	4	3
1148666.18	1150548.82	1882	door019.jpg	4	3
1151499.26	1153269.51	1770	door019.jpg	4	3
1154232.34	1155052.63	820	door023.jpg	4	3
1160381.78	1161033.88	652	door023.jpg	4	3
1166364.55	1169469.06	3104	door022.jpg	4	3
1299635.64	1302756.32	3120	door025.jpg	5	4
1303751.94	1304971.94	1220	door028.jpg	5	4
1305951.73	1306909.98	958	door029.jpg	5	4
1312251.14	1314202.51	1951	door029.jpg	5	4
1319550.47	1321072.93	1522	door027.jpg	5	4
1326416.52	1328245.37	1828	door027.jpg	5	4
1333599.18	1335983.01	2383	door027.jpg	5	4
1341331.81	1342446.68	1114	door027.jpg	5	4
1347797.89	1350917.11	3119	door029.jpg	5	4
1356247.10	1357458.82	1211	door025.jpg	5	4
1358413.56	1364599.69	6186	door029.jpg	5	4
1369929.18	1374609.47	4680	door025.jpg	5	4
1375562.00	1378214.57	2652	door025.jpg	5	4
1379178.33	1380401.83	1223	door025.jpg	5	4
1381361.46	1382810.90	1449	door028.jpg	5	4
1383744.58	1384974.97	1230	door028.jpg	5	4
1385911.04	1387345.72	1434	door028.jpg	5	4
1388294.15	1389317.59	1023	door028.jpg	5	4
1390260.63	1393125.68	2865	door029.jpg	5	4
1398459.89	1401384.23	2924	door027.jpg	5	4
1624255.78	1625554.31	1298	door034.jpg	6	5
1626538.92	1628673.44	2134	door031.jpg	6	5
1629655.30	1632596.38	2941	door035.jpg	6	5
1637954.54	1639484.59	1530	door031.jpg	6	5
1640420.99	1642521.46	2100	door034.jpg	6	5
1643487.37	1647204.52	3717	door034.jpg	6	5
1648153.60	1652037.79	3884	door035.jpg	6	5
1657386.08	1658796.68	1410	door034.jpg	6	5
1659769.20	1661641.43	1872	door033.jpg	6	5
1666968.54	1669307.12	2338	door031.jpg	6	5
1670251.58	1672856.63	2605	door033.jpg	6	5
1678184.18	1680589.78	2405	door035.jpg	6	5
1685933.45	1688151.00	2217	door033.jpg	6	5
1693482.76	1694822.52	1339	door035.jpg	6	5
1700165.48	1703844.22	3678	door033.jpg	6	5
1709181.32	1710225.00	1043	door034.jpg	6	5
1711181.13	1712193.29	1012	door033.jpg	6	5
1717530.57	1719851.63	2321	door031.jpg	6	5
1720796.93	1723390.90	2593	door035.jpg	6	5
1728746.18	1730863.26	2117	door031.jpg	6	5
