DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
337826.70	351237.32	13410	door000.jpg	1	0
352175.37	361125.33	8949	door000.jpg	1	0
362107.80	369904.38	7796	door002.jpg	1	0
375273.24	381032.97	5759	door001.jpg	1	0
382022.64	386972.55	4949	door001.jpg	1	0
388005.42	393387.59	5382	door003.jpg	1	0
398771.10	402513.62	3742	door000.jpg	1	0
403454.00	404650.14	1196	door000.jpg	1	0
405587.13	409604.65	4017	door002.jpg	1	0
414936.29	416162.69	1226	door003.jpg	1	0
421519.00	423611.40	2092	door002.jpg	1	0
428951.66	429456.00	504	door001.jpg	1	0
430418.19	431183.09	764	door002.jpg	1	0
436517.63	440571.60	4053	door001.jpg	1	0
441533.84	444996.27	3462	door003.jpg	1	0
450349.69	455401.56	5051	door002.jpg	1	0
460732.07	464106.57	3374	door001.jpg	1	0
465065.01	466101.51	1036	door000.jpg	1	0
467048.15	468112.36	1064	door003.jpg	1	0
473464.23	480353.00	6888	door003.jpg	1	0
890842.53	895859.86	5017	door007.jpg	2	1
896825.30	900557.90	3732	door007.jpg	2	1
901508.22	904688.68	3180	door006.jpg	2	1
905641.18	906702.08	1060	door006.jpg	2	1
907674.31	910331.37	2657	door009.jpg	2	1
915673.57	917375.19	1701	door008.jpg	2	1
922722.93	926332.09	3609	door006.jpg	2	1
927289.18	929053.61	1764	door008.jpg	2	1
934405.19	934841.47	436	door009.jpg	2	1
940171.32	940986.13	814	door007.jpg	2	1
941921.17	942808.11	886	door007.jpg	2	1
943754.34	944517.59	763	door008.jpg	2	1
949870.44	952621.99	2751	door009.jpg	2	1
957953.02	959560.47	1607	door009.jpg	2	1
964885.72	965820.89	935	door006.jpg	2	1
966785.54	967548.90	763	door008.jpg	2	1
972901.66	973506.79	605	door009.jpg	2	1
978834.44	979589.30	754	door008.jpg	2	1
984933.88	985543.09	609	door007.jpg	2	1
986483.74	987562.43	1078	door006.jpg	2	1
1154468.29	1158474.63	4006	door014.jpg	3	2
1163817.43	1164795.94	978	door012.jpg	3	2
1165750.58	1166349.63	599	door013.jpg	3	2
1167300.45	1167924.37	623	door013.jpg	3	2
1168883.63	1169674.67	791	door014.jpg	3	2
1175033.08	1176397.35	1364	door015.jpg	3	2
1181782.45	1182723.68	941	door013.jpg	3	2
1183698.94	1185282.07	1583	door015.jpg	3	2
1190648.29	1191262.78	614	door014.jpg	3	2
1196597.74	1197532.40	934	door012.jpg	3	2
1198480.91	1203280.95	4800	door012.jpg	3	2
1204230.38	1206633.20	2402	door014.jpg	3	2
1211963.01	1212771.51	808	door013.jpg	3	2
1213762.83	1215347.51	1584	door015.jpg	3	2
1220712.19	1221273.63	561	door015.jpg	3	2
1226644.98	1227797.35	1152	door012.jpg	3	2
1228744.80	1230040.16	1295	door013.jpg	3	2
1231027.93	1231705.23	677	door015.jpg	3	2
1237060.69	1237533.51	472	door014.jpg	3	2
1242860.17	1243316.86	456	door012.jpg	3	2
1388780.07	1390603.96	1823	door019.jpg	4	3
1391579.83	1392622.95	1043	door019.jpg	4	3
1393612.98	1394494.01	881	door021.jpg	4	3
1399862.40	1400570.45	708	door023.jpg	4	3
1405911.84	1406656.57	744	door019.jpg	4	3
1407611.68	1408466.79	855	door021.jpg	4	3
1413811.11	1414336.98	525	door021.jpg	4	3
1419693.90	1420372.53	678	door023.jpg	4	3
1425710.03	1426466.51	756	door021.jpg	4	3
1431809.47	1432610.90	801	door019.jpg	4	3
1433592.63	1435909.28	2316	door022.jpg	4	3
1436842.33	1437710.90	868	door023.jpg	4	3
1443041.76	1443717.19	675	door023.jpg	4	3
1449057.88	1450319.79	1261	door023.jpg	4	3
1455657.26	1456336.28	679	door022.jpg	4	3
1457273.79	1457957.37	683	door019.jpg	4	3
1458923.63	1459592.99	669	door022.jpg	4	3
1460540.15	1460999.64	459	door021.jpg	4	3
1466356.29	1466939.44	583	door022.jpg	4	3
1467872.81	1468639.01	766	door022.jpg	4	3
1589478.29	1591190.91	1712	door025.jpg	5	4
1592178.05	1593946.39	1768	door028.jpg	5	4
1594927.79	1595813.65	885	door029.jpg	5	4
1601143.89	1603925.67	2781	door025.jpg	5	4
1604876.88	1605899.86	1022	door029.jpg	5	4
1611226.31	1612125.74	899	door025.jpg	5	4
1613076.13	1614701.23	1625	door028.jpg	5	4
1615642.56	1616401.08	758	door028.jpg	5	4
1617342.41	1618160.81	818	door028.jpg	5	4
1619125.58	1620555.50	1429	door027.jpg	5	4
1625908.29	1626492.79	584	door027.jpg	5	4
1631841.06	1633733.95	1892	door029.jpg	5	4
1639073.75	1639675.37	601	door029.jpg	5	4
1645006.52	1646410.30	1403	door025.jpg	5	4
1647372.98	1649243.14	1870	door027.jpg	5	4
1654588.98	1655080.26	491	door027.jpg	5	4
1660438.44	1663573.07	3134	door029.jpg	5	4
1668904.34	1670610.10	1705	door025.jpg	5	4
1671570.76	1672674.24	1103	door027.jpg	5	4
1678020.17	1678576.22	556	door028.jpg	5	4
1817540.65	1823376.93	5836	door034.jpg	6	5
1824356.71	1825821.44	1464	door033.jpg	6	5
1831189.41	1832482.63	1293	door031.jpg	6	5
1833455.88	1836131.61	2675	door035.jpg	6	5
1841471.81	1842673.94	1202	door034.jpg	6	5
1843621.61	1844610.79	989	door035.jpg	6	5
1849937.69	1851997.62	2059	door034.jpg	6	5
1852937.41	1854257.91	1320	door033.jpg	6	5
1859603.46	1860676.35	1072	door035.jpg	6	5
1866002.88	1866941.42	938	door034.jpg	6	5
1867886.03	1868567.93	681	door031.jpg	6	5
1869519.23	1870187.57	668	door031.jpg	6	5
1871152.41	1872968.02	1815	door035.jpg	6	5
1878301.75	1879224.35	922	door033.jpg	6	5
1884567.84	1885011.53	443	door031.jpg	6	5
1885967.71	1886610.37	642	door034.jpg	6	5
1887550.89	1888395.47	844	door031.jpg	6	5
1889350.72	1890396.56	1045	door033.jpg	6	5
1895750.14	1896340.28	590	door033.jpg	6	5
1901682.92	1902316.78	633	door035.jpg	6	5
