DISPLAY_TIME	KEY_RESPONSE_TIME	RT	DOOR	block_level_1	N_BLOCK
810511.89	811574.12	1062	door017.jpg	3	2
816944.62	817876.82	932	door013.jpg	3	2
818811.12	821337.81	2526	door013.jpg	3	2
822277.46	822624.88	347	door013.jpg	3	2
823560.68	826189.15	2628	door017.jpg	3	2
831559.96	832125.54	565	door016.jpg	3	2
833076.47	833757.47	680	door016.jpg	3	2
834709.65	836937.67	2228	door013.jpg	3	2
837876.04	840746.93	2870	door016.jpg	3	2
841709.01	843211.14	1502	door017.jpg	3	2
848558.38	849081.82	523	door016.jpg	3	2
850041.57	851854.58	1813	door017.jpg	3	2
857207.59	857941.62	734	door017.jpg	3	2
863290.35	863810.21	519	door016.jpg	3	2
864773.56	865770.07	996	door015.jpg	3	2
871106.31	872494.80	1388	door013.jpg	3	2
1006010.58	1006838.17	827	door020.jpg	4	3
1012210.01	1017216.66	5006	door018.jpg	4	3
1018209.45	1019005.71	796	door019.jpg	4	3
1019959.29	1020777.46	818	door019.jpg	4	3
1021725.79	1022599.06	873	door018.jpg	4	3
1023558.96	1025544.94	1985	door020.jpg	4	3
1030908.29	1031640.85	732	door021.jpg	4	3
1036974.40	1037781.07	806	door018.jpg	4	3
1038740.89	1039460.11	719	door020.jpg	4	3
1044807.00	1046636.39	1829	door021.jpg	4	3
1051973.02	1052619.60	646	door020.jpg	4	3
1057972.48	1058808.77	836	door019.jpg	4	3
1059755.64	1062313.69	2558	door018.jpg	4	3
1063271.97	1063738.14	466	door021.jpg	4	3
1069071.44	1069544.97	473	door018.jpg	4	3
1070504.65	1070960.02	455	door019.jpg	4	3
1071921.19	1072858.82	937	door020.jpg	4	3
1078203.94	1083768.36	5564	door021.jpg	4	3
1089102.94	1092431.66	3328	door021.jpg	4	3
1097768.81	1101494.76	3725	door019.jpg	4	3
1230073.32	1231208.65	1135	door024.jpg	5	4
1232189.78	1233140.25	950	door027.jpg	5	4
1238489.20	1239220.20	730	door025.jpg	5	4
1240172.37	1242388.92	2216	door026.jpg	5	4
1247738.36	1250100.11	2361	door024.jpg	5	4
1251054.72	1253208.21	2153	door027.jpg	5	4
1258537.36	1260181.59	1644	door024.jpg	5	4
1261137.12	1261819.32	682	door027.jpg	5	4
1267153.24	1267959.86	806	door026.jpg	5	4
1273302.66	1274144.75	842	door025.jpg	5	4
1275085.83	1275905.72	819	door027.jpg	5	4
1281235.28	1281467.17	231	door026.jpg	5	4
1286818.10	1287369.43	551	door026.jpg	5	4
1292717.55	1293275.50	557	door026.jpg	5	4
1298633.67	1299276.90	643	door024.jpg	5	4
1300233.54	1300794.34	560	door024.jpg	5	4
1301750.05	1302420.58	670	door025.jpg	5	4
1303366.58	1304430.13	1063	door025.jpg	5	4
1305366.39	1306506.00	1139	door027.jpg	5	4
1311832.46	1312564.82	732	door025.jpg	5	4
1450069.74	1451066.95	997	door032.jpg	6	5
1456435.83	1457321.64	885	door030.jpg	6	5
1458285.67	1459259.55	973	door032.jpg	6	5
1464635.09	1466196.18	1561	door033.jpg	6	5
1471534.45	1472604.95	1070	door032.jpg	6	5
1477950.52	1478457.02	506	door033.jpg	6	5
1483799.99	1484285.01	485	door031.jpg	6	5
1485233.20	1488313.26	3080	door030.jpg	6	5
1489266.14	1489819.00	552	door031.jpg	6	5
1490766.01	1491266.49	500	door030.jpg	6	5
1492232.54	1496314.27	4081	door031.jpg	6	5
1497248.75	1498169.08	920	door031.jpg	6	5
1499115.25	1499570.42	455	door031.jpg	6	5
1500515.11	1501197.80	682	door030.jpg	6	5
1502148.29	1502734.06	585	door033.jpg	6	5
1508064.42	1508297.80	233	door033.jpg	6	5
1513630.57	1514199.68	569	door032.jpg	6	5
1519546.71	1519998.95	452	door030.jpg	6	5
1520963.24	1521445.13	481	door032.jpg	6	5
1526796.03	1527044.16	248	door033.jpg	6	5
