id2	image1	image2	RT	KEY_RESPONSE_TIME	DISPLAY_TIME	KEY_PRESSED	block_level_1_fc	N_BLOCK
15	door004.jpg	door005.jpg	1260	387745.03	386484.19	f	1	0
4	door000.jpg	door004.jpg	2674	391458.26	388783.97	j	1	0
23	door004.jpg	door001.jpg	1138	393638.33	392500.30	f	1	0
8	door001.jpg	door004.jpg	546	395213.34	394666.77	j	1	0
17	door002.jpg	door000.jpg	5384	401634.13	396249.95	f	1	0
28	door004.jpg	door003.jpg	1210	403893.13	402682.71	f	1	0
10	door002.jpg	door003.jpg	1484	406399.98	404915.83	f	1	0
22	door003.jpg	door001.jpg	1831	409263.41	407432.28	j	1	0
26	door004.jpg	door002.jpg	1906	412205.66	410298.67	f	1	0
30	door005.jpg	door004.jpg	6975	420206.90	413231.73	j	1	0
13	door003.jpg	door004.jpg	1572	422803.30	421230.99	j	1	0
29	door005.jpg	door003.jpg	1946	425777.15	423830.76	f	1	0
14	door003.jpg	door005.jpg	695	427493.00	426797.15	j	1	0
3	door000.jpg	door003.jpg	2655	431169.36	428513.67	f	1	0
24	door005.jpg	door001.jpg	1263	433460.50	432196.65	f	1	0
19	door004.jpg	door000.jpg	533	435030.29	434496.44	f	1	0
9	door001.jpg	door005.jpg	1001	437064.61	436062.96	j	1	0
27	door005.jpg	door002.jpg	1742	439838.64	438096.12	f	1	0
21	door002.jpg	door001.jpg	10569	451432.31	440862.52	f	1	0
1	door000.jpg	door001.jpg	4283	456744.67	452461.47	j	1	0
6	door001.jpg	door002.jpg	5434	463212.55	457777.63	f	1	0
18	door003.jpg	door000.jpg	2801	467045.46	464243.71	j	1	0
5	door000.jpg	door005.jpg	1792	469868.87	468076.69	j	1	0
7	door001.jpg	door003.jpg	3154	474047.97	470893.09	f	1	0
12	door002.jpg	door005.jpg	724	475800.81	475076.05	j	1	0
20	door005.jpg	door000.jpg	1158	477984.50	476825.88	f	1	0
16	door001.jpg	door000.jpg	11094	490103.48	479009.03	j	1	0
25	door003.jpg	door002.jpg	1998	493122.85	491124.57	j	1	0
11	door002.jpg	door004.jpg	3557	497715.27	494157.63	j	1	0
2	door000.jpg	door002.jpg	2891	501632.35	498740.54	j	1	0
57	door011.jpg	door008.jpg	6389	687713.67	681323.76	f	2	1
52	door009.jpg	door007.jpg	4041	692814.72	688773.08	j	2	1
59	door011.jpg	door009.jpg	934	694773.49	693839.27	f	2	1
53	door010.jpg	door007.jpg	1222	697045.31	695822.41	f	2	1
50	door011.jpg	door006.jpg	2532	700621.10	698088.87	f	2	1
35	door006.jpg	door011.jpg	1026	702681.30	701655.22	j	2	1
51	door008.jpg	door007.jpg	4407	708112.25	703705.03	f	2	1
42	door008.jpg	door011.jpg	3394	712532.76	709137.88	j	2	1
48	door009.jpg	door006.jpg	1756	715310.43	713554.14	j	2	1
55	door009.jpg	door008.jpg	2545	718883.09	716337.21	j	2	1
32	door006.jpg	door008.jpg	8258	728161.93	719903.55	f	2	1
33	door006.jpg	door009.jpg	2245	731431.18	729186.03	f	2	1
37	door007.jpg	door009.jpg	1107	733560.04	732452.38	f	2	1
34	door006.jpg	door010.jpg	1815	736400.87	734585.52	j	2	1
40	door008.jpg	door009.jpg	1098	738533.43	737435.27	f	2	1
56	door010.jpg	door008.jpg	2183	741752.21	739568.41	f	2	1
38	door007.jpg	door010.jpg	809	743594.13	742784.77	j	2	1
